time(s),iter,infeas,ot_objective,eta,solver
1.177900e-01,260,1.61175210633708e-05,3.63112869394140e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
1.817977e-01,400,1.19604012226776e-05,3.60547827992132e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
2.278281e-01,500,1.50227724372240e-05,3.58211037020715e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
3.008135e-01,660,1.07337848398120e-05,3.56079730440077e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
3.648342e-01,800,1.05794900021635e-05,3.54136668041722e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
4.378113e-01,960,1.58317566204630e-05,3.52366105778746e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
5.108003e-01,1120,1.20400584047345e-05,3.50755694544582e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
5.925747e-01,1300,1.41586597535639e-05,3.49292804293950e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
6.743594e-01,1480,1.18764287941451e-05,3.47966410866081e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
7.651682e-01,1680,1.29485959726525e-05,3.46766151812328e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
8.470235e-01,1860,1.59785535221998e-05,3.45681515620298e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
9.467846e-01,2080,1.24212165087907e-05,3.44704762837362e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.037589e+00,2280,1.50218166801589e-05,3.43825145635751e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.146331e+00,2520,1.20363453803339e-05,3.43035600514231e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.246163e+00,2740,1.47386507002409e-05,3.42326980128113e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.359799e+00,2980,1.65483112586574e-05,3.41692331167084e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
1.468605e+00,3220,1.54798791947726e-05,3.41124927784274e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
1.595327e+00,3500,1.26107912133844e-05,3.40617998602289e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
1.713092e+00,3760,1.64644398208412e-05,3.40164726095017e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
1.848780e+00,4060,1.38433215572029e-05,3.39760664603408e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
1.984394e+00,4360,1.39362473447055e-05,3.39399963916775e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
2.129003e+00,4680,1.53117654913107e-05,3.39078054703403e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
2.273642e+00,5000,1.59510714581058e-05,3.38790998389686e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
2.436179e+00,5360,1.37770948809544e-05,3.38535195380844e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
2.598744e+00,5720,1.46457197220553e-05,3.38306863263754e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
2.770271e+00,6100,1.59234245412223e-05,3.38103235844233e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
2.950761e+00,6500,1.41683526649127e-05,3.37921898221522e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
3.140182e+00,6920,1.52082880734388e-05,3.37760047396413e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
3.338580e+00,7360,1.41016699688483e-05,3.37615892763472e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
3.545981e+00,7820,1.50569904943057e-05,3.37487234309345e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
3.762343e+00,8300,1.44070070977186e-05,3.37372588182421e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
3.987723e+00,8800,1.53514098910655e-05,3.37270204728653e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
4.222069e+00,9320,1.50454588775358e-05,3.37178869622098e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
4.465374e+00,9860,1.60269544630166e-05,3.37097192084843e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
4.717647e+00,10420,1.60189233000155e-05,3.37024202610065e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
4.987833e+00,11020,1.49455314736204e-05,3.36958929634205e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
5.345627e+00,11640,1.52153049889470e-05,3.36900388008883e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
5.633556e+00,12280,1.64642504624077e-05,3.36847861430807e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
5.939348e+00,12960,1.51506720744115e-05,3.36800864812596e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
6.254080e+00,13660,1.64453359489234e-05,3.36758568606344e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
6.586756e+00,14400,1.56236516900696e-05,3.36720682499481e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
6.938185e+00,15180,1.53620072162359e-05,3.36686618177902e-02,1.22086548736848e-03,annealed_sinkhorn_cellsim
7.297880e+00,15980,1.65494953206484e-05,3.36655931099356e-02,1.15982221300006e-03,annealed_sinkhorn_cellsim
7.675479e+00,16820,1.65622427046623e-05,3.36628360791384e-02,1.10183110235005e-03,annealed_sinkhorn_cellsim
8.071085e+00,17700,1.63716232634931e-05,3.36603535046106e-02,1.04673954723255e-03,annealed_sinkhorn_cellsim
8.484599e+00,18620,1.65986825506968e-05,3.36581136305710e-02,9.94402569870922e-04,annealed_sinkhorn_cellsim
8.925141e+00,19600,1.53657222996023e-05,3.36560978828233e-02,9.44682441377376e-04,annealed_sinkhorn_cellsim
9.823541e+00,20620,1.57534430097477e-05,3.36542717813594e-02,8.97448319308507e-04,annealed_sinkhorn_cellsim
1.030033e+01,21680,1.61645867724201e-05,3.36526217207103e-02,8.52575903343082e-04,annealed_sinkhorn_cellsim
1.080407e+01,22800,1.55887990293496e-05,3.36511337979451e-02,8.09947108175928e-04,annealed_sinkhorn_cellsim
1.132582e+01,23960,1.61683267150261e-05,3.36497849720435e-02,7.69449752767131e-04,annealed_sinkhorn_cellsim
1.187457e+01,25180,1.58921480434416e-05,3.36485691980825e-02,7.30977265128775e-04,annealed_sinkhorn_cellsim
1.244215e+01,26440,1.66145494837539e-05,3.36474680666373e-02,6.94428401872336e-04,annealed_sinkhorn_cellsim
