time(s),iter,infeas,ot_objective,dual
1.570301e-02,1,1.00195263873788e+00,8.13653632135398e-17,-8.25529487756604e+00,sinkhorn_cellsim
8.089501e-01,21,9.90124910848777e-01,1.33987727511201e-04,6.92169652362906e+01,sinkhorn_cellsim
1.602168e+00,41,9.23345661806775e-01,1.63246422376023e-03,1.37701951319557e+02,sinkhorn_cellsim
2.395787e+00,61,8.18908383784214e-01,4.85590508751769e-03,1.85912820654508e+02,sinkhorn_cellsim
3.189794e+00,81,7.25305069747485e-01,8.29736125556023e-03,2.17031580543308e+02,sinkhorn_cellsim
3.984056e+00,101,6.48801748994791e-01,1.13062252476360e-02,2.38074155316859e+02,sinkhorn_cellsim
4.778430e+00,121,5.88210649084756e-01,1.35894842058981e-02,2.53486597003074e+02,sinkhorn_cellsim
5.572824e+00,141,5.40127994312873e-01,1.55586448220619e-02,2.65695263766895e+02,sinkhorn_cellsim
6.367247e+00,161,5.00861567609987e-01,1.72315335173284e-02,2.75900433269923e+02,sinkhorn_cellsim
7.161693e+00,181,4.63917376132182e-01,1.88821235807308e-02,2.84617566847236e+02,sinkhorn_cellsim
7.956155e+00,201,4.31930244970026e-01,2.01706618832160e-02,2.92179104859067e+02,sinkhorn_cellsim
8.750650e+00,221,4.00867915840549e-01,2.13491330983960e-02,2.98754527407319e+02,sinkhorn_cellsim
9.545173e+00,241,3.72923721653999e-01,2.23574746576346e-02,3.04498464725478e+02,sinkhorn_cellsim
1.033971e+01,261,3.46087215334626e-01,2.33780062031744e-02,3.09461234781896e+02,sinkhorn_cellsim
1.113427e+01,281,3.26253549602707e-01,2.41958937340406e-02,3.13820538867287e+02,sinkhorn_cellsim
1.192884e+01,301,3.09338915299484e-01,2.49498411353809e-02,3.17655680042962e+02,sinkhorn_cellsim
1.272343e+01,321,2.94222221406348e-01,2.54967893884609e-02,3.21076499428250e+02,sinkhorn_cellsim
1.351804e+01,341,2.79903455394333e-01,2.60483665887696e-02,3.24138997347883e+02,sinkhorn_cellsim
1.431266e+01,361,2.66048308504848e-01,2.65221839044722e-02,3.26903504847250e+02,sinkhorn_cellsim
1.510728e+01,381,2.54726717564265e-01,2.69102542872032e-02,3.29391201944499e+02,sinkhorn_cellsim
1.590191e+01,401,2.45048006910048e-01,2.72588510193767e-02,3.31666189997839e+02,sinkhorn_cellsim
1.669651e+01,421,2.35714496298491e-01,2.75820208204008e-02,3.33751428622049e+02,sinkhorn_cellsim
1.749115e+01,441,2.25946141527496e-01,2.78772644988281e-02,3.35666541336844e+02,sinkhorn_cellsim
1.828581e+01,461,2.17048785894855e-01,2.82695677118193e-02,3.37403010625309e+02,sinkhorn_cellsim
1.908049e+01,481,2.08803024173239e-01,2.85252233371729e-02,3.38985166178104e+02,sinkhorn_cellsim
1.987516e+01,501,2.01137586982570e-01,2.87235623115130e-02,3.40435734138567e+02,sinkhorn_cellsim
2.066985e+01,521,1.94147183069577e-01,2.89624774894501e-02,3.41775189741970e+02,sinkhorn_cellsim
2.146454e+01,541,1.86976516261429e-01,2.91855928789205e-02,3.42994490414997e+02,sinkhorn_cellsim
2.225924e+01,561,1.81161385437148e-01,2.93185946748654e-02,3.44128407476455e+02,sinkhorn_cellsim
2.305396e+01,581,1.75138288403175e-01,2.94772180612844e-02,3.45193240106156e+02,sinkhorn_cellsim
2.384864e+01,601,1.69559178985553e-01,2.96202658234520e-02,3.46195636133407e+02,sinkhorn_cellsim
2.464333e+01,621,1.64031870062248e-01,2.97752355294367e-02,3.47134606581424e+02,sinkhorn_cellsim
2.543801e+01,641,1.59430871388066e-01,2.99105936007176e-02,3.48014732635439e+02,sinkhorn_cellsim
2.623267e+01,661,1.54022573828975e-01,3.00322682688942e-02,3.48843961780019e+02,sinkhorn_cellsim
2.702732e+01,681,1.48687096507293e-01,3.01972821256194e-02,3.49614655198293e+02,sinkhorn_cellsim
2.782198e+01,701,1.44378591861633e-01,3.03196949442315e-02,3.50330522349123e+02,sinkhorn_cellsim
2.861667e+01,721,1.40249966326257e-01,3.04673662256255e-02,3.51000390043265e+02,sinkhorn_cellsim
2.941137e+01,741,1.35888136957794e-01,3.05594202422243e-02,3.51626533387745e+02,sinkhorn_cellsim
3.020604e+01,761,1.31119042158060e-01,3.06955756758176e-02,3.52213236054777e+02,sinkhorn_cellsim
3.100072e+01,781,1.27191273673408e-01,3.07957223510318e-02,3.52760282630906e+02,sinkhorn_cellsim
3.179539e+01,801,1.23247148753781e-01,3.08955728890498e-02,3.53276763752032e+02,sinkhorn_cellsim
