time(s),iter,infeas,ot_objective,eta,solver
1.171794e+00,120,1.27888358650532e-05,2.05714414334625e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
1.960310e+00,200,1.33055556333879e-05,1.97357165431247e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
2.557173e+00,260,1.65942476718937e-05,1.89884877728596e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
3.537289e+00,360,7.31932912873541e-06,1.83242250209107e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
4.325907e+00,440,1.08436882481428e-05,1.77360282409015e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
5.306080e+00,540,1.50682101112548e-05,1.72173056717154e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
6.286232e+00,640,8.22257475181575e-06,1.67614930329397e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
7.458093e+00,760,1.05235401239250e-05,1.63616443266080e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
8.629973e+00,880,6.95389612668355e-06,1.60118079880647e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
9.993558e+00,1020,8.48420542409259e-06,1.57060310783395e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
1.116556e+01,1140,1.42119171174567e-05,1.54390621371719e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
1.252926e+01,1280,1.60555143817508e-05,1.52062822522965e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.389298e+01,1420,1.29261127967614e-05,1.50034415146534e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.544844e+01,1580,1.43272351773260e-05,1.48266056868540e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.700391e+01,1740,1.26049551652629e-05,1.46725437927596e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.875114e+01,1920,1.37809119649888e-05,1.45382179132765e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
2.049841e+01,2100,1.29836233047129e-05,1.44211161472971e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
2.243729e+01,2300,1.40479310338361e-05,1.43189255772564e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
2.437626e+01,2500,1.39556293171122e-05,1.42297241619483e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
2.650686e+01,2720,1.49724580500416e-05,1.41517737226036e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
2.863750e+01,2940,1.54967248828198e-05,1.40836168958221e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
3.095988e+01,3180,1.65180908241011e-05,1.40239609545371e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
3.347396e+01,3440,1.20548451863244e-05,1.39717852727548e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
3.617981e+01,3720,1.30012719076950e-05,1.39259720723045e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
3.888566e+01,4000,1.45774717295426e-05,1.38857630687481e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
4.178350e+01,4300,1.56670491012387e-05,1.38504581044270e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
4.487362e+01,4620,1.31539687004999e-05,1.38194794602528e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
4.815576e+01,4960,1.42746071307605e-05,1.37921822999566e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
5.163308e+01,5320,1.27512016366598e-05,1.37681871597925e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
5.530369e+01,5700,1.39399217210779e-05,1.37470078610989e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
5.897450e+01,6080,1.66275364034678e-05,1.37283048472974e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
6.302906e+01,6500,1.44251173623584e-05,1.37118594663961e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
6.727544e+01,6940,1.39233350362424e-05,1.36973052934658e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
7.171326e+01,7400,1.54430203752538e-05,1.36844027684185e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
7.633802e+01,7880,1.53835722257796e-05,1.36729975482114e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
8.134614e+01,8400,1.42315432250988e-05,1.36629042998050e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
8.654757e+01,8940,1.45873412529380e-05,1.36539301888551e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
9.194471e+01,9500,1.63657096281821e-05,1.36459412648451e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
9.772889e+01,10100,1.46521706141154e-05,1.36388889660887e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
1.037078e+02,10720,1.65032501394026e-05,1.36325693000798e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
1.100741e+02,11380,1.53788482307885e-05,1.36269844520275e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
1.168293e+02,12080,1.52509404865502e-05,1.36219978103559e-02,1.22086548736848e-03,annealed_sinkhorn_cellsim
1.239758e+02,12820,1.47423810772988e-05,1.36175583555086e-02,1.15982221300006e-03,annealed_sinkhorn_cellsim
