time(s),iter,infeas,ot_objective,eta,solver
7.849446e-01,80,1.30695956442651e-05,3.21875406271704e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
1.379148e+00,140,3.77996255476794e-06,3.15273722173937e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
1.973369e+00,200,1.87077654284836e-06,3.09379071388820e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
2.567559e+00,260,7.83630583268886e-06,3.04127263565548e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
3.161737e+00,320,4.96022456973735e-06,2.99459608009741e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
3.756004e+00,380,1.54206342773357e-05,2.95314184892043e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
4.350253e+00,440,1.14948976913899e-05,2.91641788611626e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
5.135293e+00,520,5.62614517846761e-06,2.88390449522161e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
5.920230e+00,600,5.00108998442434e-06,2.85514031479898e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
6.705196e+00,680,1.13890069411318e-05,2.82970928348105e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
7.490263e+00,760,1.08747011618947e-05,2.80726039685035e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
8.466210e+00,860,6.28170050012512e-06,2.78745198386618e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
9.442186e+00,960,6.62811556935265e-06,2.76997213301616e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.041807e+01,1060,1.24803237599705e-05,2.75454970930852e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.139394e+01,1160,1.35328399511503e-05,2.74095955036423e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.256068e+01,1280,8.92605224703296e-06,2.72898762286847e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
1.372748e+01,1400,1.01708303260405e-05,2.71843003674390e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
1.508513e+01,1540,7.43546549844369e-06,2.70913018768772e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
1.644273e+01,1680,8.78219323352126e-06,2.70092938524907e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
1.780031e+01,1820,1.42225535056919e-05,2.69369507947937e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
1.934872e+01,1980,8.56736488986502e-06,2.68732957345162e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
2.089726e+01,2140,1.31725822776220e-05,2.68170335385036e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
2.244583e+01,2300,1.61744557018853e-05,2.67673994302179e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
2.418509e+01,2480,1.33903708300582e-05,2.67236473920659e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
2.592464e+01,2660,1.64358577651829e-05,2.66849291218701e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
2.785533e+01,2860,1.43593967103462e-05,2.66507677426620e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
2.997686e+01,3080,1.12275455738818e-05,2.66205698972328e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
3.209857e+01,3300,1.58295316342674e-05,2.65937498128673e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
3.441113e+01,3540,1.32506256728223e-05,2.65700872067924e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
3.691445e+01,3800,1.24748177339472e-05,2.65490978838039e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
3.941803e+01,4060,1.56853654919464e-05,2.65304356172382e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
4.211263e+01,4340,1.52535597489969e-05,2.65139226698492e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
4.499867e+01,4640,1.39084396738640e-05,2.64992756789247e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
4.807726e+01,4960,1.38871343580716e-05,2.64862466822939e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
5.134814e+01,5300,1.33237378231032e-05,2.64746733202287e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
5.481181e+01,5660,1.37833590478613e-05,2.64643633025433e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
5.846903e+01,6040,1.37726726634576e-05,2.64551920751815e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
6.231987e+01,6440,1.45848195072589e-05,2.64470079761254e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
6.636387e+01,6860,1.49804985677139e-05,2.64397174531572e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
7.060115e+01,7300,1.61296114303524e-05,2.64331982894251e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
7.522297e+01,7780,1.40351940004390e-05,2.64274330096541e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
8.003805e+01,8280,1.53958559647340e-05,2.64222247918717e-02,1.22086548736848e-03,annealed_sinkhorn_cellsim
8.523857e+01,8820,1.42002441772705e-05,2.64176159987816e-02,1.15982221300006e-03,annealed_sinkhorn_cellsim
9.063337e+01,9380,1.58905662913508e-05,2.64134394114524e-02,1.10183110235005e-03,annealed_sinkhorn_cellsim
