time(s),iter,infeas,ot_objective,dual
1.315336e-03,1,6.97034677447941e-01,0.00000000000000e+00,-5.43443251065437e+00,sinkhorn_cellsim
5.544908e-02,21,6.97034677447941e-01,0.00000000000000e+00,3.98691017718319e+01,sinkhorn_cellsim
1.094792e-01,41,6.97034677447941e-01,7.06931890104586e-299,8.51726360543183e+01,sinkhorn_cellsim
1.635127e-01,61,6.97034677447939e-01,1.11199036369890e-147,1.30476170336805e+02,sinkhorn_cellsim
2.175482e-01,81,6.96279751053074e-01,1.32797062951807e-04,1.75766946914991e+02,sinkhorn_cellsim
2.715813e-01,101,6.84796884780725e-01,1.78326445022126e-03,2.19893676715747e+02,sinkhorn_cellsim
3.256410e-01,121,6.40251602225946e-01,8.22086365154633e-03,2.56623493260395e+02,sinkhorn_cellsim
3.797008e-01,141,6.07769285067253e-01,1.19258401990308e-02,2.82467406405091e+02,sinkhorn_cellsim
4.337671e-01,161,5.77394790933647e-01,1.60123160196347e-02,3.01392531704921e+02,sinkhorn_cellsim
4.878277e-01,181,5.69430451366488e-01,1.69435168548193e-02,3.16548909472888e+02,sinkhorn_cellsim
5.418746e-01,201,5.60026397265707e-01,1.76610931148149e-02,3.30214668066802e+02,sinkhorn_cellsim
5.959249e-01,221,5.56601984097160e-01,1.81537780083955e-02,3.42937443905912e+02,sinkhorn_cellsim
6.499783e-01,241,5.53158283006258e-01,1.84118491839482e-02,3.55305738901514e+02,sinkhorn_cellsim
7.040272e-01,261,5.50269123429910e-01,1.87199818856469e-02,3.67553489140269e+02,sinkhorn_cellsim
7.580749e-01,281,5.48695392303967e-01,1.87715207514936e-02,3.79724042244077e+02,sinkhorn_cellsim
8.121191e-01,301,5.44855995792222e-01,1.91250699302325e-02,3.91837734647059e+02,sinkhorn_cellsim
8.661583e-01,321,5.38848859592087e-01,1.98904045653354e-02,4.03791018077470e+02,sinkhorn_cellsim
9.201929e-01,341,5.36528008937376e-01,2.00959949714300e-02,4.15602265247011e+02,sinkhorn_cellsim
9.742326e-01,361,5.26303688492236e-01,2.24568519352173e-02,4.26895271897004e+02,sinkhorn_cellsim
1.028264e+00,381,5.20282907345212e-01,2.35637966843132e-02,4.36018440453114e+02,sinkhorn_cellsim
1.082297e+00,401,5.14477305804822e-01,2.44427457289489e-02,4.44941896802779e+02,sinkhorn_cellsim
1.136324e+00,421,5.10061985806145e-01,2.49370698304817e-02,4.53750530128036e+02,sinkhorn_cellsim
1.190352e+00,441,5.06826714028428e-01,2.55422153597305e-02,4.62436854805347e+02,sinkhorn_cellsim
1.244380e+00,461,5.05370659602341e-01,2.66520578406608e-02,4.70994804658826e+02,sinkhorn_cellsim
1.298403e+00,481,5.03232691852225e-01,2.71292663621420e-02,4.79467488507602e+02,sinkhorn_cellsim
1.352423e+00,501,5.00099965434236e-01,2.74409998689334e-02,4.87878322858508e+02,sinkhorn_cellsim
1.406444e+00,521,4.95362959505616e-01,2.82618240917695e-02,4.96199994977793e+02,sinkhorn_cellsim
1.460472e+00,541,4.92142058774684e-01,2.96934338619958e-02,5.04269383950445e+02,sinkhorn_cellsim
1.514498e+00,561,4.87314992592245e-01,3.05242406834143e-02,5.12272980336317e+02,sinkhorn_cellsim
1.568514e+00,581,4.83495607587537e-01,3.15999356918269e-02,5.20128483849359e+02,sinkhorn_cellsim
1.622550e+00,601,4.75768729959895e-01,3.29226199733638e-02,5.27823747357062e+02,sinkhorn_cellsim
1.676580e+00,621,4.71085495659434e-01,3.37282988099922e-02,5.35329559757097e+02,sinkhorn_cellsim
1.730619e+00,641,4.70244836596388e-01,3.40216120065760e-02,5.42770679430228e+02,sinkhorn_cellsim
1.784669e+00,661,4.58760529645973e-01,3.52739848052284e-02,5.49971204702112e+02,sinkhorn_cellsim
1.838715e+00,681,4.54418366876192e-01,3.63812918382690e-02,5.56945100758355e+02,sinkhorn_cellsim
1.892763e+00,701,4.48335261108264e-01,3.72437957662448e-02,5.63809065000249e+02,sinkhorn_cellsim
1.946799e+00,721,4.44812413583362e-01,3.76777556530353e-02,5.70480204528960e+02,sinkhorn_cellsim
2.000836e+00,741,4.41032172134189e-01,3.83436992910207e-02,5.77019100100094e+02,sinkhorn_cellsim
2.054866e+00,761,4.35000012679499e-01,3.90355805632314e-02,5.83384631990233e+02,sinkhorn_cellsim
2.108878e+00,781,4.29402766381621e-01,3.91963979626539e-02,5.89605675800157e+02,sinkhorn_cellsim
2.162895e+00,801,4.15140117680502e-01,3.97717999798909e-02,5.95606422722612e+02,sinkhorn_cellsim
2.216916e+00,821,4.09625324115305e-01,4.07434947129119e-02,6.01396644785127e+02,sinkhorn_cellsim
