time(s),iter,infeas,ot_objective,primal,dual,solver
1.430230e-04,1,7.36067300160369e-01,1.49404324228361e-01,8.85471624388730e-01,0.00000000000000e+00,lamp_kernel
3.858774e-01,21,7.83300916206185e-02,1.03963385928190e-01,1.82293477548808e-01,9.83043109526888e-03,lamp_kernel
7.741946e-01,41,3.76402114961886e-02,8.15415830888358e-02,1.19181794585024e-01,1.19684684573219e-02,lamp_kernel
1.163121e+00,61,1.75385399403187e-02,6.47441668383796e-02,8.22827067786983e-02,1.18997360798186e-02,lamp_kernel
1.552166e+00,81,7.47027852906385e-03,5.13877657612313e-02,5.88580442902952e-02,1.25095083570411e-02,lamp_kernel
1.941276e+00,101,3.58339301306236e-03,4.14319779986589e-02,4.50153710117213e-02,1.34219034875115e-02,lamp_kernel
2.330408e+00,121,1.16469663903069e-03,3.45150628306425e-02,3.56797594696732e-02,1.43872954758239e-02,lamp_kernel
2.719674e+00,141,4.89484649197187e-04,2.99148705363731e-02,3.04043551855703e-02,1.52395867775341e-02,lamp_kernel
3.108968e+00,161,1.58673454015914e-04,2.68890307875914e-02,2.70477042416073e-02,1.59292060154982e-02,lamp_kernel
3.498260e+00,181,7.55000206320066e-05,2.48739568436560e-02,2.49494568642880e-02,1.64691310776430e-02,lamp_kernel
3.887594e+00,201,3.86628097009826e-05,2.35006444283066e-02,2.35393072380075e-02,1.68882364587370e-02,lamp_kernel
4.276897e+00,221,2.36027386443218e-05,2.25400087802434e-02,2.25636115188877e-02,1.72139826945865e-02,lamp_kernel
4.666245e+00,241,1.96128927721955e-05,2.18502626803401e-02,2.18698755731123e-02,1.74709572023660e-02,lamp_kernel
5.055624e+00,261,1.51094819516818e-05,2.13426875463710e-02,2.13577970283227e-02,1.76771925994107e-02,lamp_kernel
5.445010e+00,281,1.35863754415811e-05,2.09608537722265e-02,2.09744401476681e-02,1.78438256574756e-02,lamp_kernel
5.834403e+00,301,9.95789904523328e-06,2.06679224490097e-02,2.06778803480550e-02,1.79799117566177e-02,lamp_kernel
6.223822e+00,321,8.67626342672583e-06,2.04391241850382e-02,2.04478004484650e-02,1.80928652155190e-02,lamp_kernel
6.613265e+00,341,8.66990945930803e-06,2.02575599448829e-02,2.02662298543422e-02,1.81873336970631e-02,lamp_kernel
7.002760e+00,361,6.53368098057719e-06,2.01114396979864e-02,2.01179733789670e-02,1.82675246423180e-02,lamp_kernel
7.392251e+00,381,5.88987471907964e-06,1.99923072232947e-02,1.99981970980138e-02,1.83361344795842e-02,lamp_kernel
7.781758e+00,401,6.01571328644861e-06,1.98940403237686e-02,1.99000560370551e-02,1.83954089840476e-02,lamp_kernel
8.171312e+00,421,4.68329050466386e-06,1.98121426379299e-02,1.98168259284346e-02,1.84472114398363e-02,lamp_kernel
8.560841e+00,441,4.30171623746162e-06,1.97432260239375e-02,1.97475277401750e-02,1.84928012295923e-02,lamp_kernel
8.955486e+00,461,4.42090128447862e-06,1.96847261220343e-02,1.96891470233187e-02,1.85332807567875e-02,lamp_kernel
9.345001e+00,481,3.80500383538605e-06,1.96346818657788e-02,1.96384868696142e-02,1.85693522635190e-02,lamp_kernel
9.734491e+00,501,3.31551561162823e-06,1.95915616606858e-02,1.95948771762974e-02,1.86017149683385e-02,lamp_kernel
1.012394e+01,521,3.13598550911317e-06,1.95541564294609e-02,1.95572924149700e-02,1.86309311325272e-02,lamp_kernel
1.051338e+01,541,3.20701509029562e-06,1.95215143473152e-02,1.95247213624055e-02,1.86573718157935e-02,lamp_kernel
1.090286e+01,561,2.66446990624546e-06,1.94928718885211e-02,1.94955363584274e-02,1.86813353956461e-02,lamp_kernel
1.129233e+01,581,2.44964897781100e-06,1.94676055561978e-02,1.94700552051757e-02,1.87032044070179e-02,lamp_kernel
1.168176e+01,601,2.33169813571840e-06,1.94452080747035e-02,1.94475397728392e-02,1.87232751907399e-02,lamp_kernel
