time(s),iter,infeas,ot_objective,primal,dual,solver
1.731790e-04,1,2.38275935439631e-01,1.82593072872873e-01,5.39593695392079e-01,6.11419469762193e-17,lamp_kernel
2.309186e-02,21,6.75549342527135e-02,1.13454692315734e-01,2.14669922204415e-01,-5.39884536041757e-04,lamp_kernel
4.618124e-02,41,4.07343217227492e-02,9.02016339017716e-02,1.51232464338291e-01,2.78076622921683e-03,lamp_kernel
6.928455e-02,61,2.53039949420621e-02,7.30598556173178e-02,1.10971959203740e-01,5.40350515887192e-03,lamp_kernel
9.240381e-02,81,1.85705830701728e-02,5.94945211442374e-02,8.73181857722417e-02,7.71036405100693e-03,lamp_kernel
1.154996e-01,101,1.68939660382221e-02,4.90692828509234e-02,7.43809299601282e-02,9.78180698679219e-03,lamp_kernel
1.386178e-01,121,1.47199915947355e-02,4.14023938970754e-02,6.34568500178844e-02,1.15714194117145e-02,lamp_kernel
1.617557e-01,141,1.12019966047868e-02,3.59531436951266e-02,5.27367091608894e-02,1.30445441949279e-02,lamp_kernel
1.848559e-01,161,8.72095984024657e-03,3.21287492342570e-02,4.51950628180801e-02,1.42444594806638e-02,lamp_kernel
2.079778e-01,181,6.80129098170398e-03,2.94219660828410e-02,3.96121059722204e-02,1.52007976349172e-02,lamp_kernel
2.310910e-01,201,5.32150283785623e-03,2.74837602286143e-02,3.54567845390517e-02,1.59656099268875e-02,lamp_kernel
2.542102e-01,221,4.14274424268214e-03,2.60688555335003e-02,3.22757864635861e-02,1.65780146878920e-02,lamp_kernel
2.773529e-01,241,3.20305754491797e-03,2.50224535540471e-02,2.98214842886899e-02,1.70729029587853e-02,lamp_kernel
3.004863e-01,261,2.44387701307212e-03,2.42304511435337e-02,2.78920278504613e-02,1.74767200160828e-02,lamp_kernel
3.236142e-01,281,1.97331908356856e-03,2.36234629351365e-02,2.65800189128235e-02,1.78093107313906e-02,lamp_kernel
3.467334e-01,301,1.74746437813669e-03,2.31487806835359e-02,2.57669463395595e-02,1.80858595050149e-02,lamp_kernel
3.698611e-01,321,1.63349809702581e-03,2.27747065410851e-02,2.52221204456667e-02,1.83188655269647e-02,lamp_kernel
3.929820e-01,341,1.57977458286531e-03,2.24724230765833e-02,2.48393448913371e-02,1.85163318778505e-02,lamp_kernel
4.161247e-01,361,1.51293590420191e-03,2.22262315771039e-02,2.44930113030347e-02,1.86853207734077e-02,lamp_kernel
4.392558e-01,381,1.40461150236687e-03,2.20224275864575e-02,2.41269085942329e-02,1.88311721230458e-02,lamp_kernel
4.623800e-01,401,1.24849273956374e-03,2.18532980552597e-02,2.37238717009474e-02,1.89578923621406e-02,lamp_kernel
4.855250e-01,421,1.06882025610270e-03,2.17097157471260e-02,2.33110923027811e-02,1.90686654129412e-02,lamp_kernel
5.086617e-01,441,8.89314893463041e-04,2.15884368274715e-02,2.29208666844612e-02,1.91661471329740e-02,lamp_kernel
5.318099e-01,461,7.23601452791868e-04,2.14849901654863e-02,2.25691372851939e-02,1.92526765722759e-02,lamp_kernel
5.549654e-01,481,5.81977742389350e-04,2.13959712689573e-02,2.22679284640554e-02,1.93299214359476e-02,lamp_kernel
5.781465e-01,501,4.72042129254202e-04,2.13187242095054e-02,2.20259686640833e-02,1.93991314650777e-02,lamp_kernel
6.013112e-01,521,3.93610576006661e-04,2.12523521078703e-02,2.18420852691535e-02,1.94615369729565e-02,lamp_kernel
6.244813e-01,541,3.51368023263112e-04,2.11941417032746e-02,2.17205843035600e-02,1.95178138905993e-02,lamp_kernel
6.476315e-01,561,3.36350858504645e-04,2.11428801450888e-02,2.16468230449434e-02,1.95690681028626e-02,lamp_kernel
6.708049e-01,581,3.27562860416786e-04,2.10982441319634e-02,2.15890202771381e-02,1.96156019798907e-02,lamp_kernel
6.939661e-01,601,3.13851849619538e-04,2.10585834368384e-02,2.15288168470494e-02,1.96580827928592e-02,lamp_kernel
7.171255e-01,621,2.92863104014219e-04,2.10230992922484e-02,2.14618859882405e-02,1.96971122020706e-02,lamp_kernel
7.402869e-01,641,2.65822529662956e-04,2.09915990861613e-02,2.13898718214848e-02,1.97330525190219e-02,lamp_kernel
7.634650e-01,661,2.35457104728359e-04,2.09633898939471e-02,2.13161671595551e-02,1.97661917916432e-02,lamp_kernel
7.866251e-01,681,2.04277642947055e-04,2.09376505734154e-02,2.12437127259542e-02,1.97967353071675e-02,lamp_kernel
8.097938e-01,701,1.73026687174246e-04,2.09144087940237e-02,2.11736487165097e-02,1.98251380743031e-02,lamp_kernel
8.329720e-01,721,1.41144963910806e-04,2.08934473084077e-02,2.11049199436473e-02,1.98515527994310e-02,lamp_kernel
8.561345e-01,741,1.11993030295976e-04,2.08740272392614e-02,2.10418225370102e-02,1.98761715694438e-02,lamp_kernel
8.792999e-01,761,9.18261743814408e-05,2.08562464463146e-02,2.09938264388440e-02,1.98991669318397e-02,lamp_kernel
9.024629e-01,781,7.92460671269043e-05,2.08401204201383e-02,2.09588520715084e-02,1.99207141621602e-02,lamp_kernel
9.256325e-01,801,7.11935133406742e-05,2.08250858117674e-02,2.09317525993096e-02,1.99409662942075e-02,lamp_kernel
9.487965e-01,821,6.67701485870228e-05,2.08111615952288e-02,2.09112010078001e-02,1.99600473354274e-02,lamp_kernel
9.719548e-01,841,6.36429375153867e-05,2.07984913336424e-02,2.08938453536362e-02,1.99780376815662e-02,lamp_kernel
9.951175e-01,861,6.04693231153204e-05,2.07866796570622e-02,2.08772787599706e-02,1.99950361630597e-02,lamp_kernel
1.018294e+00,881,5.70116453825144e-05,2.07756471932518e-02,2.08610657767728e-02,2.00111250059797e-02,lamp_kernel
1.041478e+00,901,5.35872351422160e-05,2.07655625471087e-02,2.08458504547799e-02,2.00263671066717e-02,lamp_kernel
1.064631e+00,921,4.97224002916457e-05,2.07561928063801e-02,2.08306901651860e-02,2.00408323259551e-02,lamp_kernel
1.087812e+00,941,4.42482033724615e-05,2.07473832435079e-02,2.08136788017236e-02,2.00545780187185e-02,lamp_kernel
1.110972e+00,961,3.82782516391913e-05,2.07392763425199e-02,2.07966273277922e-02,2.00676566472994e-02,lamp_kernel
1.134133e+00,981,3.25544199985313e-05,2.07317584808992e-02,2.07805336464810e-02,2.00801141120757e-02,lamp_kernel
1.157293e+00,1001,2.63580104958921e-05,2.07246556356331e-02,2.07641469343999e-02,2.00919865074024e-02,lamp_kernel
1.180475e+00,1021,2.15281231018968e-05,2.07180605342962e-02,2.07503153792299e-02,2.01033057184709e-02,lamp_kernel
1.203617e+00,1041,1.75039173691787e-05,2.07119416941816e-02,2.07381672103496e-02,2.01141011114482e-02,lamp_kernel
1.226766e+00,1061,1.49622689464388e-05,2.07061362226927e-02,2.07285536746201e-02,2.01244233163957e-02,lamp_kernel
1.249887e+00,1081,1.35982865426020e-05,2.07006889925487e-02,2.07210628366465e-02,2.01342904273695e-02,lamp_kernel
1.273093e+00,1101,1.24836800405271e-05,2.06956264842359e-02,2.07143303518236e-02,2.01437448594024e-02,lamp_kernel
1.296349e+00,1121,1.18612733368278e-05,2.06908126481325e-02,2.07085839852056e-02,2.01528107763270e-02,lamp_kernel
1.319586e+00,1141,1.12814637153283e-05,2.06862414849720e-02,2.07031441132709e-02,2.01615112684450e-02,lamp_kernel
1.342814e+00,1161,1.08356781989609e-05,2.06819759269322e-02,2.06982106501547e-02,2.01698678673322e-02,lamp_kernel
1.366056e+00,1181,1.06177003311764e-05,2.06779318772829e-02,2.06938400117782e-02,2.01778996892126e-02,lamp_kernel
1.389295e+00,1201,9.72564276327381e-06,2.06740557501274e-02,2.06886273455110e-02,2.01856221988309e-02,lamp_kernel
1.412530e+00,1221,8.87602635413621e-06,2.06704033665942e-02,2.06837020109919e-02,2.01930542506127e-02,lamp_kernel
1.435773e+00,1241,7.72428251871383e-06,2.06669541754039e-02,2.06785272017047e-02,2.02002126505152e-02,lamp_kernel
1.458995e+00,1261,6.62783048108752e-06,2.06636464973114e-02,2.06735767473106e-02,2.02071117721596e-02,lamp_kernel
1.482233e+00,1281,5.60895133962860e-06,2.06604985635833e-02,2.06689022620778e-02,2.02137654555552e-02,lamp_kernel
1.505474e+00,1301,4.74561940862210e-06,2.06575195095525e-02,2.06646297075672e-02,2.02201860238561e-02,lamp_kernel
1.528699e+00,1321,3.93501002711947e-06,2.06546706055431e-02,2.06605662954570e-02,2.02263804082217e-02,lamp_kernel
1.551902e+00,1341,3.26333923182650e-06,2.06519480980348e-02,2.06568374467435e-02,2.02323639894607e-02,lamp_kernel
1.575114e+00,1361,2.82016558070116e-06,2.06493616258267e-02,2.06535869827268e-02,2.02381483212210e-02,lamp_kernel
1.598335e+00,1381,2.55738915370445e-06,2.06468891290947e-02,2.06507207771301e-02,2.02437429195698e-02,lamp_kernel
1.621509e+00,1401,2.37960907178205e-06,2.06445219193463e-02,2.06480872056117e-02,2.02491567727021e-02,lamp_kernel
1.644692e+00,1421,2.31820151550054e-06,2.06422685987400e-02,2.06457418801799e-02,2.02543984721785e-02,lamp_kernel
1.667864e+00,1441,2.29784082424675e-06,2.06401146456156e-02,2.06435574213335e-02,2.02594751684062e-02,lamp_kernel
