time(s),iter,infeas,ot_objective,eta,solver
1.794771e+00,160,1.31275773617789e-05,3.36962957284405e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
2.925986e+00,260,6.09612378798924e-06,3.25440705353534e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
3.836091e+00,340,6.06259026753413e-06,3.15110582868854e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
4.967358e+00,440,1.18230878232945e-05,3.05883759837339e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
5.877503e+00,520,1.31937112121814e-05,2.97672813222652e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
7.230001e+00,640,7.97052304438134e-06,2.90387340891005e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
8.361354e+00,740,9.77805375244999e-06,2.83936741597252e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
9.713844e+00,860,1.45272480227490e-05,2.78238678690279e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
1.106653e+01,980,8.31819520222143e-06,2.73218163997563e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
1.264058e+01,1120,1.14812194688209e-05,2.68797134137125e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
1.399342e+01,1240,1.55294107105673e-05,2.64910261446875e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
1.578863e+01,1400,1.01840424370206e-05,2.61498812583027e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.736277e+01,1540,1.40900064124039e-05,2.58502366855073e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.937931e+01,1720,9.77802841962294e-06,2.55875359301129e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
2.117473e+01,1880,1.37506212456930e-05,2.53569110215908e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
2.319140e+01,2060,1.66330696780510e-05,2.51546462455084e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
2.520820e+01,2240,1.43694718239250e-05,2.49773288619055e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
2.766745e+01,2460,1.06589373764189e-05,2.48218122216765e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
2.990551e+01,2660,1.54448693155144e-05,2.46851595858778e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
