time(s),iter,infeas,ot_objective,dual
3.696664e-03,1,7.86248150003430e-01,6.03550280153546e-47,-7.47664136010680e+00,sinkhorn_cellsim
2.008910e-01,21,7.86248150003430e-01,6.06438253883689e-07,3.94865624147935e+01,sinkhorn_cellsim
3.980800e-01,41,7.84867799706161e-01,4.62842545586803e-05,8.58008538837343e+01,sinkhorn_cellsim
5.953721e-01,61,7.74595191862036e-01,4.31285179077133e-04,1.28910385214389e+02,sinkhorn_cellsim
7.928102e-01,81,7.56489882608385e-01,1.41616795515227e-03,1.64723891260140e+02,sinkhorn_cellsim
9.903369e-01,101,7.33299362710098e-01,2.44921916313896e-03,1.92376659241584e+02,sinkhorn_cellsim
1.187887e+00,121,7.12852365205488e-01,3.27602406722876e-03,2.14804937206236e+02,sinkhorn_cellsim
1.385461e+00,141,6.94370886135673e-01,4.01058273647636e-03,2.34234609735172e+02,sinkhorn_cellsim
1.582992e+00,161,6.81430754052663e-01,4.58600748234694e-03,2.51970557132570e+02,sinkhorn_cellsim
1.780476e+00,181,6.67242232486206e-01,5.18942192182409e-03,2.68390884804973e+02,sinkhorn_cellsim
1.977989e+00,201,6.52783500815813e-01,5.74887256112255e-03,2.83923155087968e+02,sinkhorn_cellsim
2.175488e+00,221,6.36425513761027e-01,6.22730352526024e-03,2.98593329883771e+02,sinkhorn_cellsim
2.372951e+00,241,6.20333638037193e-01,6.84808866667616e-03,3.12533357081437e+02,sinkhorn_cellsim
2.570424e+00,261,6.05651205886287e-01,7.38370349887469e-03,3.25762434453964e+02,sinkhorn_cellsim
2.767903e+00,281,5.88237572475632e-01,7.98357388648461e-03,3.38222326781640e+02,sinkhorn_cellsim
2.965408e+00,301,5.69912111875802e-01,8.57004617293686e-03,3.50028609809591e+02,sinkhorn_cellsim
3.162960e+00,321,5.50661004788572e-01,9.03661841517004e-03,3.61237855724802e+02,sinkhorn_cellsim
3.360553e+00,341,5.31451837870760e-01,9.60525266392504e-03,3.71842325197729e+02,sinkhorn_cellsim
3.558129e+00,361,5.11751896044182e-01,1.02438709711043e-02,3.81875553295796e+02,sinkhorn_cellsim
3.755702e+00,381,4.91405233943242e-01,1.08685250624226e-02,3.91290665155344e+02,sinkhorn_cellsim
3.953227e+00,401,4.72891483311631e-01,1.14890718579413e-02,4.00130116441816e+02,sinkhorn_cellsim
4.150793e+00,421,4.47322298080984e-01,1.21200236283405e-02,4.08392383021317e+02,sinkhorn_cellsim
4.348408e+00,441,4.23403237696462e-01,1.27220124033298e-02,4.16107110786061e+02,sinkhorn_cellsim
4.545986e+00,461,4.03294281224823e-01,1.33992162749262e-02,4.23255900886853e+02,sinkhorn_cellsim
4.743602e+00,481,3.82589405817179e-01,1.40829294616132e-02,4.29887698479669e+02,sinkhorn_cellsim
4.941233e+00,501,3.61537726757487e-01,1.47388748828257e-02,4.35978586561018e+02,sinkhorn_cellsim
5.138881e+00,521,3.42140061754104e-01,1.52946985114462e-02,4.41601497215809e+02,sinkhorn_cellsim
5.336540e+00,541,3.25866938780041e-01,1.58142723495482e-02,4.46810071483504e+02,sinkhorn_cellsim
5.534214e+00,561,3.09706124058473e-01,1.63277732022859e-02,4.51648950411333e+02,sinkhorn_cellsim
5.731867e+00,581,2.95683123053983e-01,1.67399880978408e-02,4.56150771539481e+02,sinkhorn_cellsim
5.929559e+00,601,2.78984178794994e-01,1.72767931710652e-02,4.60368733366108e+02,sinkhorn_cellsim
6.127272e+00,621,2.63813080350699e-01,1.78491619808744e-02,4.64253141792653e+02,sinkhorn_cellsim
6.325008e+00,641,2.50117576606354e-01,1.83008353823906e-02,4.67835148135374e+02,sinkhorn_cellsim
6.522724e+00,661,2.37178457833866e-01,1.87132563613679e-02,4.71178111211170e+02,sinkhorn_cellsim
6.720443e+00,681,2.24556085300120e-01,1.92003884352270e-02,4.74260199176313e+02,sinkhorn_cellsim
6.918172e+00,701,2.14139403652120e-01,1.95863961933302e-02,4.77065647784085e+02,sinkhorn_cellsim
7.115936e+00,721,2.03281423251602e-01,1.99258201440925e-02,4.79649218035658e+02,sinkhorn_cellsim
7.313704e+00,741,1.92436951077931e-01,2.02657841853392e-02,4.82058987938192e+02,sinkhorn_cellsim
7.511420e+00,761,1.81749018160962e-01,2.07017605064449e-02,4.84242330390856e+02,sinkhorn_cellsim
