time(s),iter,infeas,ot_objective,eta,solver
4.949946e-02,100,2.77513206991745e-06,5.89342119813984e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
8.929614e-02,180,1.29924774251961e-06,5.83888533793312e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
1.194378e-01,240,7.01399510826581e-06,5.78777004729358e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
1.591572e-01,320,3.10551242185812e-06,5.74014438775624e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
1.988618e-01,400,1.82376115156162e-06,5.69581530398125e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
2.385770e-01,480,7.01740033288380e-06,5.65464269717035e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
2.782938e-01,560,4.84767554104227e-06,5.61661895522404e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
3.179875e-01,640,1.49927886402358e-05,5.58144738255022e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
3.576611e-01,720,1.16625999261960e-05,5.54919934954507e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
4.069653e-01,820,5.52085020340804e-06,5.51963840685829e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
4.562658e-01,920,5.11590095995633e-06,5.49254280374958e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
5.055718e-01,1020,1.25175016172908e-05,5.46774261864774e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
5.548777e-01,1120,1.22447199615800e-05,5.44521191455421e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
6.137381e-01,1240,6.76214727599066e-06,5.42477807086477e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
6.726060e-01,1360,7.35121247101698e-06,5.40620040963280e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
7.314684e-01,1480,1.51339179382931e-05,5.38932510454726e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
7.999104e-01,1620,5.30711180970580e-06,5.37421271745286e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
8.683611e-01,1760,1.04704839371105e-05,5.36046577092606e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
9.368010e-01,1900,1.24416996208630e-05,5.34810385036735e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
1.014825e+00,2060,8.41276610924137e-06,5.33702906637889e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
1.092835e+00,2220,1.05327802524460e-05,5.32703239528644e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
1.180464e+00,2400,7.65418698767706e-06,5.31809852068395e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
1.268070e+00,2580,9.98418330648356e-06,5.31005022827477e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
1.365263e+00,2780,7.74043087195858e-06,5.30287653824014e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
1.462475e+00,2980,1.04123766794425e-05,5.29642126180857e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
1.569243e+00,3200,8.55705936981714e-06,5.29068442827296e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
1.676158e+00,3420,1.17606731313164e-05,5.28552252708211e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
1.792737e+00,3660,1.01856577853265e-05,5.28095031193772e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
1.909262e+00,3900,1.41895058096396e-05,5.27682977385123e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
2.035265e+00,4160,1.28937403307722e-05,5.27319370670861e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
2.170835e+00,4440,1.05833059419775e-05,5.26996122296894e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
2.316120e+00,4740,1.03771668196623e-05,5.26706547506576e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
2.461625e+00,5040,1.49725331499265e-05,5.26444740927577e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
2.616921e+00,5360,1.51574661620957e-05,5.26214357643002e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
2.781931e+00,5700,1.43353411810318e-05,5.26009686081332e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
2.956582e+00,6060,1.51934966841737e-05,5.25825956920240e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
3.140812e+00,6440,1.52338006190266e-05,5.25662638601740e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
3.334751e+00,6840,1.65733189718263e-05,5.25515948351523e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
3.547964e+00,7280,1.29480176289334e-05,5.25388760898180e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
3.770905e+00,7740,1.44669656889437e-05,5.25271550549384e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
4.003539e+00,8220,1.56504486090755e-05,5.25167008681993e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
4.255709e+00,8740,1.40708609942236e-05,5.25075609175701e-02,1.22086548736848e-03,annealed_sinkhorn_cellsim
4.517588e+00,9280,1.55734784230781e-05,5.24991595886909e-02,1.15982221300006e-03,annealed_sinkhorn_cellsim
4.798957e+00,9860,1.46779052808020e-05,5.24918127029885e-02,1.10183110235005e-03,annealed_sinkhorn_cellsim
5.090124e+00,10460,1.66526832238815e-05,5.24850145579885e-02,1.04673954723255e-03,annealed_sinkhorn_cellsim
5.400704e+00,11100,1.63487224433498e-05,5.24790777564652e-02,9.94402569870922e-04,annealed_sinkhorn_cellsim
5.730785e+00,11780,1.60428001024599e-05,5.24737500405503e-02,9.44682441377376e-04,annealed_sinkhorn_cellsim
6.080345e+00,12500,1.65300799879781e-05,5.24689049734762e-02,8.97448319308507e-04,annealed_sinkhorn_cellsim
6.459153e+00,13280,1.47768418558126e-05,5.24647189982165e-02,8.52575903343082e-04,annealed_sinkhorn_cellsim
6.873021e+00,14100,1.59738668090972e-05,5.24607386997514e-02,8.09947108175928e-04,annealed_sinkhorn_cellsim
7.300353e+00,14980,1.53313675424241e-05,5.24572943438535e-02,7.69449752767131e-04,annealed_sinkhorn_cellsim
7.756794e+00,15920,1.53931001130945e-05,5.24541482731234e-02,7.30977265128775e-04,annealed_sinkhorn_cellsim
