time(s),iter,infeas,ot_objective,eta,solver
8.762515e-02,180,1.32591808425417e-05,1.73699260767322e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
1.464125e-01,300,9.03044850292271e-06,1.67423639315167e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
1.955567e-01,400,7.81980008558695e-06,1.61844538265740e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
2.542078e-01,520,1.60986958203815e-05,1.56904411679071e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
3.128768e-01,640,7.28631227146744e-06,1.52553955900859e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
3.810674e-01,780,1.22693205898268e-05,1.48726271191717e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
4.397139e-01,900,1.53889121440015e-05,1.45370412977130e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
5.174322e-01,1060,1.07106435494388e-05,1.42435554896669e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
5.856389e-01,1200,1.45367018985613e-05,1.39867546572113e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
6.729313e-01,1380,1.03256612315275e-05,1.37626707990073e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
7.506656e-01,1540,1.46778158929009e-05,1.35667538523127e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
8.474717e-01,1740,1.07173953045206e-05,1.33959126241678e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
9.347656e-01,1920,1.56006316659750e-05,1.32464441398252e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
1.041109e+00,2140,1.17321518713331e-05,1.31160794813715e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
1.147552e+00,2360,1.07716729373703e-05,1.30020262767824e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
1.263535e+00,2600,1.32762545564118e-05,1.29021450795614e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
1.379474e+00,2840,1.29556552184870e-05,1.28147708019045e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
1.504980e+00,3100,1.54469655695282e-05,1.27381360934035e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
1.630556e+00,3360,1.57959962440138e-05,1.26709918873899e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
1.775272e+00,3660,1.29522620803056e-05,1.26121627165187e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
1.919987e+00,3960,1.39278370137503e-05,1.25603939212447e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
2.074166e+00,4280,1.62686609814317e-05,1.25148486215041e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
2.237928e+00,4620,1.33849101225450e-05,1.24749272980614e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
2.411214e+00,4980,1.55747954920366e-05,1.24396441672619e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
2.593993e+00,5360,1.37287051711001e-05,1.24086664055677e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
2.786272e+00,5760,1.59351610118432e-05,1.23812384070953e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
2.988117e+00,6180,1.48495393140598e-05,1.23571191692735e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
3.208997e+00,6640,1.38473929545138e-05,1.23358135707885e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
3.445928e+00,7120,1.36219954719939e-05,1.23169529338657e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
3.685973e+00,7620,1.59995702682761e-05,1.23001802852365e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
3.935538e+00,8140,1.62902394193172e-05,1.22853687189099e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
4.204173e+00,8700,1.60918735136661e-05,1.22722417602422e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
4.491888e+00,9300,1.44677927082540e-05,1.22606272521314e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
4.798738e+00,9940,1.48014215279693e-05,1.22502502613095e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
5.115312e+00,10600,1.61321498032229e-05,1.22409871984593e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
5.460485e+00,11320,1.47799781590385e-05,1.22328180005221e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
5.815621e+00,12060,1.63675352982004e-05,1.22254560430155e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
6.200165e+00,12860,1.55654820628428e-05,1.22189621018719e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
6.604129e+00,13700,1.56465330486196e-05,1.22131463868863e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
7.036862e+00,14600,1.53739987155374e-05,1.22079673202461e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
7.494212e+00,15540,1.57908076920559e-05,1.22033216546641e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
7.974884e+00,16540,1.58703831743845e-05,1.21991777880325e-02,1.22086548736848e-03,annealed_sinkhorn_cellsim
8.474984e+00,17580,1.64387598485137e-05,1.21954525908730e-02,1.15982221300006e-03,annealed_sinkhorn_cellsim
9.004711e+00,18680,1.66547790925481e-05,1.21921223411623e-02,1.10183110235005e-03,annealed_sinkhorn_cellsim
9.563846e+00,19840,1.63169322617717e-05,1.21891463014266e-02,1.04673954723255e-03,annealed_sinkhorn_cellsim
1.015289e+01,21060,1.64604256237387e-05,1.21864562577274e-02,9.94402569870922e-04,annealed_sinkhorn_cellsim
1.077141e+01,22340,1.62971420858589e-05,1.21840414500262e-02,9.44682441377376e-04,annealed_sinkhorn_cellsim
1.142438e+01,23680,1.63694823496594e-05,1.21818572819986e-02,8.97448319308507e-04,annealed_sinkhorn_cellsim
1.210161e+01,25080,1.63235100180589e-05,1.21798907316759e-02,8.52575903343082e-04,annealed_sinkhorn_cellsim
1.280830e+01,26540,1.65131623521260e-05,1.21781100725144e-02,8.09947108175928e-04,annealed_sinkhorn_cellsim
1.355428e+01,28080,1.61244424672776e-05,1.21765218266126e-02,7.69449752767131e-04,annealed_sinkhorn_cellsim
1.432978e+01,29680,1.64787024768905e-05,1.21750694904392e-02,7.30977265128775e-04,annealed_sinkhorn_cellsim
1.514449e+01,31360,1.64057282665721e-05,1.21737742150411e-02,6.94428401872336e-04,annealed_sinkhorn_cellsim
1.600296e+01,33120,1.65176722442217e-05,1.21726031541093e-02,6.59706981778719e-04,annealed_sinkhorn_cellsim
