time(s),iter,infeas,ot_objective,eta,solver
2.299446e+01,360,1.05424048125940e-05,8.08015080342284e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
3.456837e+01,540,1.40337122462143e-05,8.03746649853551e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
4.360446e+01,680,1.62674786422773e-05,7.99937752802402e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
5.644743e+01,880,1.30924749604160e-05,7.96551353351191e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
6.802178e+01,1060,1.09497784008403e-05,7.93545518546305e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
8.213410e+01,1280,1.28935667209004e-05,7.90881864067002e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
9.497718e+01,1480,1.23956083156252e-05,7.88527002074999e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
1.103585e+02,1720,1.33891518509121e-05,7.86446927312826e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
1.244707e+02,1940,1.41247040067297e-05,7.84611763992509e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
1.411204e+02,2200,1.44994196595158e-05,7.82993891144821e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
1.565021e+02,2440,1.62582666339171e-05,7.81567561203223e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
1.744216e+02,2720,1.61955933463443e-05,7.80311172672938e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
1.923411e+02,3000,1.41175614854192e-05,7.79204481288243e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
2.127991e+02,3320,1.39602960162959e-05,7.78228279952233e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
2.332565e+02,3640,1.31292660199405e-05,7.77367388833661e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
2.549825e+02,3980,1.65221147535197e-05,7.76606241088188e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
2.767089e+02,4320,1.63407752905877e-05,7.75934842097794e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
3.009725e+02,4700,1.58338662904712e-05,7.75341353099011e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
3.252357e+02,5080,1.62845053100251e-05,7.74815904286985e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
3.520379e+02,5500,1.58968735402660e-05,7.74350747731675e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
3.801088e+02,5940,1.40247495854439e-05,7.73938826189381e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
4.094482e+02,6400,1.64649649816111e-05,7.73572115055780e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
4.400559e+02,6880,1.52681022614010e-05,7.73247422912288e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
4.732031e+02,7400,1.50930534480745e-05,7.72958554659650e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
5.076185e+02,7940,1.45763150446807e-05,7.72701662748705e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
5.445715e+02,8520,1.46471544971409e-05,7.72472763815569e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
5.827946e+02,9120,1.46299006310760e-05,7.72268778823626e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
6.235560e+02,9760,1.49185332427713e-05,7.72086723691883e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
6.655867e+02,10420,1.53000968178108e-05,7.71924131930362e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
7.101555e+02,11120,1.57970884942051e-05,7.71778779527906e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
7.559933e+02,11840,1.65381670837973e-05,7.71648684948495e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
8.056392e+02,12620,1.56323663684696e-05,7.71532695968697e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
8.565513e+02,13420,1.66529662607043e-05,7.71428268173443e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
9.112716e+02,14280,1.61847427691333e-05,7.71335092629802e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
9.685323e+02,15180,1.60826707085927e-05,7.71251472890356e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
1.029600e+03,16140,1.60230508928357e-05,7.71176490310303e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
1.093210e+03,17140,1.63422426095937e-05,7.71109150883553e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
1.160629e+03,18200,1.66014079111860e-05,7.71048790823569e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
1.231857e+03,19320,1.61526060640683e-05,7.70994903618732e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
1.308171e+03,20520,1.56626772417837e-05,7.70946654968751e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
1.387025e+03,21760,1.66287621810225e-05,7.70903033867290e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
1.470968e+03,23080,1.65204804622049e-05,7.70864281208138e-02,1.22086548736848e-03,annealed_sinkhorn_cellsim
1.560008e+03,24480,1.59544582442913e-05,7.70829761326559e-02,1.15982221300006e-03,annealed_sinkhorn_cellsim
1.654146e+03,25960,1.61678224413774e-05,7.70798679831214e-02,1.10183110235005e-03,annealed_sinkhorn_cellsim
1.753380e+03,27520,1.60607137313287e-05,7.70770986508784e-02,1.04673954723255e-03,annealed_sinkhorn_cellsim
1.857735e+03,29160,1.65445870764151e-05,7.70746061529267e-02,9.94402569870922e-04,annealed_sinkhorn_cellsim
1.968466e+03,30900,1.61178522378854e-05,7.70724024629018e-02,9.44682441377376e-04,annealed_sinkhorn_cellsim
