time(s),iter,infeas,ot_objective,dual
2.115230e-04,1,6.72888750449429e-01,2.16378518245330e-270,-4.54179905400497e+00,sinkhorn_cellsim
9.675022e-03,21,6.72888750449430e-01,5.37239287382000e-188,4.26718874914167e+01,sinkhorn_cellsim
1.902939e-02,41,6.72888750449429e-01,2.95321762946424e-105,8.98855740368385e+01,sinkhorn_cellsim
2.837651e-02,61,6.72888750449431e-01,1.62339102366764e-22,1.37099260582260e+02,sinkhorn_cellsim
3.772515e-02,81,6.69040336491280e-01,2.66655400015850e-04,1.83841560108760e+02,sinkhorn_cellsim
4.705287e-02,101,6.50646706380484e-01,2.36325884172044e-03,2.28028531142427e+02,sinkhorn_cellsim
5.640145e-02,121,6.07131044408467e-01,7.32813208537953e-03,2.62100744587283e+02,sinkhorn_cellsim
6.575097e-02,141,5.62017865266172e-01,1.11065721598200e-02,2.84330506869195e+02,sinkhorn_cellsim
7.509844e-02,161,5.27736357182705e-01,1.39127995389254e-02,2.98816377394264e+02,sinkhorn_cellsim
8.445787e-02,181,4.94729934649365e-01,1.57017912522236e-02,3.09552138411689e+02,sinkhorn_cellsim
9.383053e-02,201,4.70762532996103e-01,1.63433203459709e-02,3.17792108440897e+02,sinkhorn_cellsim
1.032068e-01,221,4.44511287848993e-01,1.69174107147380e-02,3.24988916356834e+02,sinkhorn_cellsim
1.125780e-01,241,4.22924534935087e-01,1.74295091896190e-02,3.31087098646173e+02,sinkhorn_cellsim
1.219419e-01,261,4.07340562550549e-01,1.76983934063367e-02,3.36652973174585e+02,sinkhorn_cellsim
1.313120e-01,281,3.88382766628293e-01,1.79951794750361e-02,3.41706862745059e+02,sinkhorn_cellsim
1.406959e-01,301,3.65724973286136e-01,1.82925645138264e-02,3.46248950048485e+02,sinkhorn_cellsim
1.500808e-01,321,3.53590770766094e-01,1.84872868344306e-02,3.50434817332837e+02,sinkhorn_cellsim
1.594637e-01,341,3.40701934203952e-01,1.87042823402219e-02,3.54328946778963e+02,sinkhorn_cellsim
1.688486e-01,361,3.34691446682142e-01,1.87798240906391e-02,3.58038827604417e+02,sinkhorn_cellsim
1.782304e-01,381,3.26998748358927e-01,1.89157971164728e-02,3.61611991328045e+02,sinkhorn_cellsim
1.876143e-01,401,3.17643677814631e-01,1.90313032625752e-02,3.65016335111060e+02,sinkhorn_cellsim
1.970010e-01,421,3.12349135235935e-01,1.91380407250703e-02,3.68295344031101e+02,sinkhorn_cellsim
2.063861e-01,441,3.07027914261704e-01,1.92958883356583e-02,3.71462665506426e+02,sinkhorn_cellsim
2.157831e-01,461,3.00846281650118e-01,1.94132656445788e-02,3.74473193501557e+02,sinkhorn_cellsim
2.251833e-01,481,2.95268826880209e-01,1.96142622966381e-02,3.77360363904188e+02,sinkhorn_cellsim
2.345806e-01,501,2.90360175802683e-01,1.97434352886547e-02,3.80113054396384e+02,sinkhorn_cellsim
2.439767e-01,521,2.86522112485972e-01,1.98491622602535e-02,3.82750719896904e+02,sinkhorn_cellsim
