time(s),iter,infeas,ot_objective,dual
1.569997e-02,1,9.56119634214972e-01,1.80743608091113e-16,-7.87538361801503e+00,sinkhorn_cellsim
8.174987e-01,21,9.56119634214973e-01,3.28618167901160e-06,6.56537490468831e+01,sinkhorn_cellsim
1.619284e+00,41,9.55617858643968e-01,9.53091552006714e-05,1.38586875032115e+02,sinkhorn_cellsim
2.421130e+00,61,9.51497276712562e-01,6.34486380647550e-04,2.08994489757218e+02,sinkhorn_cellsim
3.223112e+00,81,9.40482358845533e-01,2.01982199172587e-03,2.73667689019957e+02,sinkhorn_cellsim
4.025349e+00,101,9.17045621556047e-01,4.92424704891127e-03,3.29674668133922e+02,sinkhorn_cellsim
4.827953e+00,121,8.79624135874681e-01,8.74640350697365e-03,3.74642359684293e+02,sinkhorn_cellsim
5.630879e+00,141,8.43458144350434e-01,1.24989448296226e-02,4.09658535978309e+02,sinkhorn_cellsim
6.433997e+00,161,8.11125375164527e-01,1.59604998662107e-02,4.37791773470071e+02,sinkhorn_cellsim
7.237267e+00,181,7.80806411947157e-01,1.88614843065066e-02,4.61361657817338e+02,sinkhorn_cellsim
8.040650e+00,201,7.52689148930466e-01,2.14860661665711e-02,4.82051282485765e+02,sinkhorn_cellsim
8.844106e+00,221,7.30545450548399e-01,2.33808536604173e-02,5.00845139188432e+02,sinkhorn_cellsim
9.647632e+00,241,7.07173860506097e-01,2.52467532763514e-02,5.18274420856565e+02,sinkhorn_cellsim
1.045119e+01,261,6.87565629739110e-01,2.67324732975133e-02,5.34723355085523e+02,sinkhorn_cellsim
1.125483e+01,281,6.65957408705225e-01,2.85847308314865e-02,5.50286082966695e+02,sinkhorn_cellsim
1.205844e+01,301,6.43239271049911e-01,3.02774472492567e-02,5.64961939212309e+02,sinkhorn_cellsim
1.286207e+01,321,6.26172448927664e-01,3.18662380893821e-02,5.78860585755219e+02,sinkhorn_cellsim
1.366573e+01,341,6.06132137312557e-01,3.37605140244787e-02,5.92013289258590e+02,sinkhorn_cellsim
1.446940e+01,361,5.90660388034632e-01,3.50812734138673e-02,6.04484499986613e+02,sinkhorn_cellsim
1.527313e+01,381,5.76256275071305e-01,3.65728303560455e-02,6.16403745668460e+02,sinkhorn_cellsim
1.607687e+01,401,5.59432372551425e-01,3.81823932321583e-02,6.27736240108224e+02,sinkhorn_cellsim
1.688057e+01,421,5.44970629149834e-01,3.96436880316455e-02,6.38483380222929e+02,sinkhorn_cellsim
1.768426e+01,441,5.29742685547521e-01,4.13105239966586e-02,6.48650858028166e+02,sinkhorn_cellsim
1.848796e+01,461,5.15715797903402e-01,4.30434697708697e-02,6.58239940033709e+02,sinkhorn_cellsim
1.929171e+01,481,5.00402381150465e-01,4.42916836957317e-02,6.67340851328581e+02,sinkhorn_cellsim
2.009549e+01,501,4.87823973966739e-01,4.54385369018936e-02,6.76015445218080e+02,sinkhorn_cellsim
2.089929e+01,521,4.76026939688239e-01,4.68982248703885e-02,6.84289652866777e+02,sinkhorn_cellsim
2.170311e+01,541,4.62935872803424e-01,4.80979333191664e-02,6.92136002801900e+02,sinkhorn_cellsim
2.250693e+01,561,4.47777968868122e-01,4.96650997759047e-02,6.99557781531346e+02,sinkhorn_cellsim
2.331075e+01,581,4.36614714195765e-01,5.06200448059604e-02,7.06564217001402e+02,sinkhorn_cellsim
2.411460e+01,601,4.26989890100216e-01,5.17923927446961e-02,7.13232988064180e+02,sinkhorn_cellsim
2.491842e+01,621,4.16875981967067e-01,5.28001810219388e-02,7.19589552110224e+02,sinkhorn_cellsim
2.572226e+01,641,4.07703939223072e-01,5.36327475914296e-02,7.25662342351447e+02,sinkhorn_cellsim
2.652610e+01,661,3.97312588919304e-01,5.47047450621805e-02,7.31458138415043e+02,sinkhorn_cellsim
2.732995e+01,681,3.87997433919520e-01,5.57121455773618e-02,7.36959734904862e+02,sinkhorn_cellsim
2.813379e+01,701,3.77133012002164e-01,5.66496503103041e-02,7.42163745739457e+02,sinkhorn_cellsim
2.893761e+01,721,3.67135703005778e-01,5.78433583756268e-02,7.47067782835343e+02,sinkhorn_cellsim
2.974142e+01,741,3.58192802554684e-01,5.86340699485264e-02,7.51691825613548e+02,sinkhorn_cellsim
3.054522e+01,761,3.49616409325258e-01,5.96540399781631e-02,7.56058814280311e+02,sinkhorn_cellsim
3.134900e+01,781,3.42086466979288e-01,6.03186349469259e-02,7.60177187245636e+02,sinkhorn_cellsim
3.215276e+01,801,3.32414075683276e-01,6.10879700235378e-02,7.64110862437532e+02,sinkhorn_cellsim
3.295649e+01,821,3.23577708081298e-01,6.19153071284606e-02,7.67814260075722e+02,sinkhorn_cellsim
