time(s),iter,infeas,ot_objective,primal,dual,solver
1.221790e-04,1,8.00409436908889e-01,1.66733486158630e-01,1.38034730202703e+00,0.00000000000000e+00,lamp_kernel
3.569916e-01,21,8.12630548064109e-02,1.41297619968329e-01,2.64512016857002e-01,2.05144404321070e-02,lamp_kernel
7.144411e-01,41,4.28329908837509e-02,1.27573247957226e-01,1.92518396170668e-01,2.06605988756017e-02,lamp_kernel
1.073045e+00,61,2.42777539209950e-02,1.12956213236193e-01,1.49767145514252e-01,2.04042443183556e-02,lamp_kernel
1.432070e+00,81,9.48839576121779e-03,9.54714977879456e-02,1.09858194964721e-01,2.15285637866512e-02,lamp_kernel
1.791407e+00,101,4.26514741938541e-03,7.72173401483759e-02,8.36843326601981e-02,2.34360258851333e-02,lamp_kernel
2.151046e+00,121,9.83325469409572e-04,6.27403979744650e-02,6.42313566265512e-02,2.55432481001482e-02,lamp_kernel
2.510935e+00,141,4.05699474971363e-04,5.35515254974564e-02,5.41666637819540e-02,2.74429340551761e-02,lamp_kernel
2.871088e+00,161,1.54382136401853e-04,4.82468875822437e-02,4.84809681477904e-02,2.89811425096446e-02,lamp_kernel
3.231484e+00,181,1.07162633066811e-04,4.51620449578292e-02,4.53245293639814e-02,3.01874922343788e-02,lamp_kernel
3.591961e+00,201,6.27357762476650e-05,4.32548909486418e-02,4.33500135212809e-02,3.11296979106660e-02,lamp_kernel
3.952513e+00,221,3.77158843338316e-05,4.19785214484504e-02,4.20357078285636e-02,3.18722240194477e-02,lamp_kernel
4.313074e+00,241,3.09133861442895e-05,4.10565059053842e-02,4.11033780570481e-02,3.24627032891407e-02,lamp_kernel
4.673712e+00,261,1.94551906019057e-05,4.03484736607520e-02,4.03779724235302e-02,3.29386661505091e-02,lamp_kernel
5.034371e+00,281,1.75470973938477e-05,3.97827319165771e-02,3.98093375496988e-02,3.33259830149634e-02,lamp_kernel
5.395021e+00,301,1.39874201177122e-05,3.93184690474796e-02,3.93396773510308e-02,3.36443116362125e-02,lamp_kernel
5.755700e+00,321,1.29617577908385e-05,3.89313009773684e-02,3.89509541293772e-02,3.39086485485509e-02,lamp_kernel
6.116360e+00,341,1.05835775987674e-05,3.86048241746935e-02,3.86208714317633e-02,3.41308404015436e-02,lamp_kernel
