time(s),iter,infeas,ot_objective,eta,solver
3.237823e+00,1220,1.65524741371384e-05,1.52784513789742e-01,1.00000000000000e-02,annealed_sinkhorn_cellsim
4.939631e+00,1860,1.65389795934457e-05,1.52311275667359e-01,9.50000000000000e-03,annealed_sinkhorn_cellsim
5.952816e+00,2240,1.64996825541750e-05,1.51879509559707e-01,9.02500000000000e-03,annealed_sinkhorn_cellsim
7.921842e+00,2980,1.65873362474052e-05,1.51486361920914e-01,8.57375000000000e-03,annealed_sinkhorn_cellsim
9.517617e+00,3580,1.66273166847278e-05,1.51129091683152e-01,8.14506250000000e-03,annealed_sinkhorn_cellsim
1.211947e+01,4560,1.66517387796410e-05,1.50805091714843e-01,7.73780937500000e-03,annealed_sinkhorn_cellsim
1.450966e+01,5460,1.65740152190393e-05,1.50511875054684e-01,7.35091890625000e-03,annealed_sinkhorn_cellsim
1.790599e+01,6740,1.66284897907972e-05,1.50247075063859e-01,6.98337296093750e-03,annealed_sinkhorn_cellsim
2.103747e+01,7920,1.66025354968299e-05,1.50008445087330e-01,6.63420431289062e-03,annealed_sinkhorn_cellsim
2.517589e+01,9480,1.66240024175557e-05,1.49793835097807e-01,6.30249409724609e-03,annealed_sinkhorn_cellsim
2.899605e+01,10920,1.66091852844179e-05,1.49601206517330e-01,5.98736939238379e-03,annealed_sinkhorn_cellsim
3.383023e+01,12740,1.66212875906327e-05,1.49428616265308e-01,5.68800092276460e-03,annealed_sinkhorn_cellsim
3.833903e+01,14440,1.65775015927959e-05,1.49274227566403e-01,5.40360087662637e-03,annealed_sinkhorn_cellsim
4.385429e+01,16520,1.66486215463810e-05,1.49136300043142e-01,5.13342083279505e-03,annealed_sinkhorn_cellsim
4.905163e+01,18480,1.66087414762131e-05,1.49013217306551e-01,4.87674979115530e-03,annealed_sinkhorn_cellsim
5.526354e+01,20820,1.66184675906307e-05,1.48903450265032e-01,4.63291230159753e-03,annealed_sinkhorn_cellsim
6.109597e+01,23020,1.66640697552995e-05,1.48805606435317e-01,4.40126668651765e-03,annealed_sinkhorn_cellsim
6.793523e+01,25600,1.65987701187407e-05,1.48718391956570e-01,4.18120335219177e-03,annealed_sinkhorn_cellsim
7.440297e+01,28040,1.65950803682490e-05,1.48640638421308e-01,3.97214318458218e-03,annealed_sinkhorn_cellsim
8.177910e+01,30820,1.66162239011934e-05,1.48571285254269e-01,3.77353602535307e-03,annealed_sinkhorn_cellsim
8.888334e+01,33500,1.66249878673696e-05,1.48509385104239e-01,3.58485922408542e-03,annealed_sinkhorn_cellsim
9.683482e+01,36500,1.66194552141396e-05,1.48454091824576e-01,3.40561626288115e-03,annealed_sinkhorn_cellsim
