time(s),iter,infeas,ot_objective,eta,solver
3.947281e+00,100,1.27653514224427e-05,4.98501597856536e-02,1.00000000000000e-02,annealed_sinkhorn_cellsim
6.351777e+00,160,5.76656111775439e-06,4.83606436192959e-02,9.50000000000000e-03,annealed_sinkhorn_cellsim
7.984810e+00,200,8.94586400785899e-06,4.69820719672851e-02,9.02500000000000e-03,annealed_sinkhorn_cellsim
1.038936e+01,260,8.87786802252428e-06,4.57110689231727e-02,8.57375000000000e-03,annealed_sinkhorn_cellsim
1.279398e+01,320,3.35014839045790e-06,4.45431754129629e-02,8.14506250000000e-03,annealed_sinkhorn_cellsim
1.519865e+01,380,1.38062943627879e-05,4.34728305491819e-02,7.73780937500000e-03,annealed_sinkhorn_cellsim
1.760330e+01,440,7.12711231520762e-06,4.24955557975009e-02,7.35091890625000e-03,annealed_sinkhorn_cellsim
2.077949e+01,520,5.24529045572030e-06,4.16052522769629e-02,6.98337296093750e-03,annealed_sinkhorn_cellsim
2.318412e+01,580,1.31100374467567e-05,4.07961486397834e-02,6.63420431289062e-03,annealed_sinkhorn_cellsim
2.636033e+01,660,8.63846696043716e-06,4.00632128303286e-02,6.30249409724609e-03,annealed_sinkhorn_cellsim
2.953668e+01,740,5.86830893720110e-06,3.94004747845750e-02,5.98736939238379e-03,annealed_sinkhorn_cellsim
3.271311e+01,820,1.38622778559095e-05,3.88023415661579e-02,5.68800092276460e-03,annealed_sinkhorn_cellsim
3.588969e+01,900,1.08463549705136e-05,3.82640631390899e-02,5.40360087662637e-03,annealed_sinkhorn_cellsim
3.983788e+01,1000,7.07204573691293e-06,3.77804034576968e-02,5.13342083279505e-03,annealed_sinkhorn_cellsim
4.378624e+01,1100,6.10860462377061e-06,3.73464749823881e-02,4.87674979115530e-03,annealed_sinkhorn_cellsim
4.773463e+01,1200,1.18647223124065e-05,3.69577127090036e-02,4.63291230159753e-03,annealed_sinkhorn_cellsim
5.168316e+01,1300,1.11498515837032e-05,3.66101742071380e-02,4.40126668651765e-03,annealed_sinkhorn_cellsim
5.640339e+01,1420,7.58019888118000e-06,3.62998585575128e-02,4.18120335219177e-03,annealed_sinkhorn_cellsim
6.112382e+01,1540,7.63195846977581e-06,3.60229559380177e-02,3.97214318458218e-03,annealed_sinkhorn_cellsim
6.584414e+01,1660,1.30529522899558e-05,3.57760823006318e-02,3.77353602535307e-03,annealed_sinkhorn_cellsim
7.056456e+01,1780,1.37805008402979e-05,3.55563705636887e-02,3.58485922408542e-03,annealed_sinkhorn_cellsim
7.605687e+01,1920,9.95349837827802e-06,3.53610149299029e-02,3.40561626288115e-03,annealed_sinkhorn_cellsim
8.154926e+01,2060,1.10029174268754e-05,3.51872392904605e-02,3.23533544973709e-03,annealed_sinkhorn_cellsim
8.781346e+01,2220,8.54087733691235e-06,3.50329180736369e-02,3.07356867725024e-03,annealed_sinkhorn_cellsim
9.407776e+01,2380,9.80173185332008e-06,3.48957940738173e-02,2.91989024338772e-03,annealed_sinkhorn_cellsim
1.003421e+02,2540,1.49627182614456e-05,3.47739807931516e-02,2.77389573121834e-03,annealed_sinkhorn_cellsim
1.073785e+02,2720,9.67061011711318e-06,3.46660953189219e-02,2.63520094465742e-03,annealed_sinkhorn_cellsim
1.144150e+02,2900,1.41565096197213e-05,3.45701752686048e-02,2.50344089742455e-03,annealed_sinkhorn_cellsim
1.222233e+02,3100,1.01698923100300e-05,3.44852587257147e-02,2.37826885255332e-03,annealed_sinkhorn_cellsim
1.300318e+02,3300,1.44252197578794e-05,3.44097636005930e-02,2.25935540992566e-03,annealed_sinkhorn_cellsim
1.386123e+02,3520,1.12458145117110e-05,3.43429471267978e-02,2.14638763942937e-03,annealed_sinkhorn_cellsim
1.471932e+02,3740,1.55713804964948e-05,3.42835148523467e-02,2.03906825745790e-03,annealed_sinkhorn_cellsim
1.565460e+02,3980,1.29519071447612e-05,3.42309201420164e-02,1.93711484458501e-03,annealed_sinkhorn_cellsim
1.666706e+02,4240,1.18808066252001e-05,3.41842092589630e-02,1.84025910235576e-03,annealed_sinkhorn_cellsim
1.767956e+02,4500,1.52525454879092e-05,3.41426429949058e-02,1.74824614723797e-03,annealed_sinkhorn_cellsim
1.876924e+02,4780,1.45495105938286e-05,3.41057971786132e-02,1.66083383987607e-03,annealed_sinkhorn_cellsim
1.993614e+02,5080,1.33620762424784e-05,3.40730608425924e-02,1.57779214788227e-03,annealed_sinkhorn_cellsim
2.118023e+02,5400,1.32918456442955e-05,3.40439267444635e-02,1.49890254048815e-03,annealed_sinkhorn_cellsim
2.250153e+02,5740,1.28433702075658e-05,3.40180092434443e-02,1.42395741346375e-03,annealed_sinkhorn_cellsim
2.390009e+02,6100,1.31840488631390e-05,3.39949148394626e-02,1.35275954279056e-03,annealed_sinkhorn_cellsim
2.537593e+02,6480,1.32325163856947e-05,3.39743416288712e-02,1.28512156565103e-03,annealed_sinkhorn_cellsim
2.692904e+02,6880,1.38954225960880e-05,3.39559843558709e-02,1.22086548736848e-03,annealed_sinkhorn_cellsim
2.855962e+02,7300,1.43300293409962e-05,3.39396088452694e-02,1.15982221300006e-03,annealed_sinkhorn_cellsim
3.026803e+02,7740,1.52725672501043e-05,3.39249779340754e-02,1.10183110235005e-03,annealed_sinkhorn_cellsim
3.205461e+02,8200,1.60303423646931e-05,3.39119106347390e-02,1.04673954723255e-03,annealed_sinkhorn_cellsim
3.399669e+02,8700,1.46529653003359e-05,3.39002724674333e-02,9.94402569870922e-04,annealed_sinkhorn_cellsim
3.601713e+02,9220,1.55475456740663e-05,3.38898239238530e-02,9.44682441377376e-04,annealed_sinkhorn_cellsim
3.819367e+02,9780,1.48186888671358e-05,3.38805076648917e-02,8.97448319308507e-04,annealed_sinkhorn_cellsim
4.044931e+02,10360,1.58369013816211e-05,3.38721370944437e-02,8.52575903343082e-04,annealed_sinkhorn_cellsim
4.286204e+02,10980,1.54913851579916e-05,3.38646677941651e-02,8.09947108175928e-04,annealed_sinkhorn_cellsim
4.535512e+02,11620,1.66603089097213e-05,3.38579480496776e-02,7.69449752767131e-04,annealed_sinkhorn_cellsim
4.800720e+02,12300,1.66064612080523e-05,3.38519476185369e-02,7.30977265128775e-04,annealed_sinkhorn_cellsim
5.081894e+02,13020,1.62507263628435e-05,3.38465720301471e-02,6.94428401872336e-04,annealed_sinkhorn_cellsim
5.379104e+02,13780,1.64339893008274e-05,3.38417387833616e-02,6.59706981778719e-04,annealed_sinkhorn_cellsim
5.692419e+02,14580,1.65547679244265e-05,3.38373994407485e-02,6.26721632689783e-04,annealed_sinkhorn_cellsim
6.029727e+02,15440,1.56772343673075e-05,3.38335184424088e-02,5.95385551055294e-04,annealed_sinkhorn_cellsim
6.383281e+02,16340,1.61167792350233e-05,3.38300050766679e-02,5.65616273502529e-04,annealed_sinkhorn_cellsim
6.760970e+02,17300,1.58076824791648e-05,3.38268568803319e-02,5.37335459827403e-04,annealed_sinkhorn_cellsim
7.155001e+02,18300,1.65831455649543e-05,3.38240026417112e-02,5.10468686836033e-04,annealed_sinkhorn_cellsim
7.581146e+02,19380,1.56210348043463e-05,3.38214624873315e-02,4.84945252494231e-04,annealed_sinkhorn_cellsim
8.023671e+02,20500,1.65994699512077e-05,3.38191394768862e-02,4.60697989869519e-04,annealed_sinkhorn_cellsim
8.498377e+02,21700,1.61656576438448e-05,3.38170707632298e-02,4.37663090376043e-04,annealed_sinkhorn_cellsim
8.997354e+02,22960,1.64450772123950e-05,3.38151938989211e-02,4.15779935857241e-04,annealed_sinkhorn_cellsim
9.528474e+02,24300,1.64095180642069e-05,3.38135092936582e-02,3.94990939064379e-04,annealed_sinkhorn_cellsim
1.009171e+03,25720,1.62470979639273e-05,3.38119945976545e-02,3.75241392111160e-04,annealed_sinkhorn_cellsim
1.068703e+03,27220,1.65503719230686e-05,3.38106246227297e-02,3.56479322505602e-04,annealed_sinkhorn_cellsim
1.132231e+03,28820,1.61135225437248e-05,3.38094055889128e-02,3.38655356380322e-04,annealed_sinkhorn_cellsim
1.199751e+03,30520,1.60052503680335e-05,3.38083058698198e-02,3.21722588561306e-04,annealed_sinkhorn_cellsim
1.270466e+03,32300,1.66539574026792e-05,3.38073060543601e-02,3.05636459133241e-04,annealed_sinkhorn_cellsim
1.345960e+03,34200,1.62929902347593e-05,3.38064258949209e-02,2.90354636176578e-04,annealed_sinkhorn_cellsim
1.425438e+03,36200,1.65615635006984e-05,3.38056269041722e-02,2.75836904367750e-04,annealed_sinkhorn_cellsim
1.509688e+03,38320,1.65781769079788e-05,3.38049153605701e-02,2.62045059149362e-04,annealed_sinkhorn_cellsim
1.598711e+03,40560,1.65951863596102e-05,3.38042780230384e-02,2.48942806191894e-04,annealed_sinkhorn_cellsim
1.693299e+03,42940,1.63818520845462e-05,3.38037111203440e-02,2.36495665882299e-04,annealed_sinkhorn_cellsim
1.792655e+03,45440,1.66575666138022e-05,3.38031950769100e-02,2.24670882588184e-04,annealed_sinkhorn_cellsim
1.898369e+03,48100,1.62739118508365e-05,3.38027426413764e-02,2.13437338458775e-04,annealed_sinkhorn_cellsim
2.009646e+03,50900,1.63058499864965e-05,3.38023297957058e-02,2.02765471535836e-04,annealed_sinkhorn_cellsim
2.126487e+03,53840,1.65729485199203e-05,3.38019547646443e-02,1.92627197959044e-04,annealed_sinkhorn_cellsim
2.249686e+03,56940,1.64445439933402e-05,3.38016230904753e-02,1.82995838061092e-04,annealed_sinkhorn_cellsim
2.379241e+03,60200,1.65157587232744e-05,3.38013214770326e-02,1.73846046158038e-04,annealed_sinkhorn_cellsim
2.515152e+03,63620,1.66491212354040e-05,3.38010483685933e-02,1.65153743850136e-04,annealed_sinkhorn_cellsim
2.658218e+03,67220,1.66196557376307e-05,3.38008042628243e-02,1.56896056657629e-04,annealed_sinkhorn_cellsim
2.809232e+03,71020,1.63850960606201e-05,3.38005871490283e-02,1.49051253824747e-04,annealed_sinkhorn_cellsim
2.967401e+03,75000,1.66398807212348e-05,3.38003834781193e-02,1.41598691133510e-04,annealed_sinkhorn_cellsim
3.134312e+03,79200,1.64355207146963e-05,3.38002057948207e-02,1.34518756576835e-04,annealed_sinkhorn_cellsim
3.309178e+03,83600,1.66632226034978e-05,3.38000384295324e-02,1.27792818747993e-04,annealed_sinkhorn_cellsim
3.493585e+03,88240,1.65482905296337e-05,3.37998918867246e-02,1.21403177810593e-04,annealed_sinkhorn_cellsim
3.687534e+03,93120,1.66162096694691e-05,3.37997570495319e-02,1.15333018920064e-04,annealed_sinkhorn_cellsim
3.892615e+03,98280,1.64471183351914e-05,3.37996391973562e-02,1.09566367974060e-04,annealed_sinkhorn_cellsim
4.108840e+03,103720,1.64888704402400e-05,3.37995304802517e-02,1.04088049575357e-04,annealed_sinkhorn_cellsim
4.306795e+03,108700,1.65741646143533e-05,3.37994496486521e-02,1.00000000000000e-04,annealed_sinkhorn_cellsim
c_index=0.0,Sw=0.03379944964865209,Smin=0.03379944964865209,Smax=0.03379944964865209,Nw=58,pairs=190
