time(s),iter,infeas,ot_objective,primal,dual,solver
1.363810e-04,1,9.21024295191552e-01,1.34008623911800e-01,1.05503291910335e+00,0.00000000000000e+00,lamp_kernel
2.130368e-02,21,7.48449721913757e-02,1.05392431654236e-01,1.80237403845611e-01,2.80019762315059e-02,lamp_kernel
4.238567e-02,41,2.24762901489866e-02,8.37207758961261e-02,1.06197066045113e-01,3.32745750372260e-02,lamp_kernel
6.346454e-02,61,1.02080993413631e-02,6.89012709022365e-02,7.91093702435996e-02,3.43794500246936e-02,lamp_kernel
8.452947e-02,81,3.71926053780030e-03,5.91415305932858e-02,6.28607911310861e-02,3.51349766796354e-02,lamp_kernel
1.055888e-01,101,1.16538735622253e-03,5.29120626296965e-02,5.40774499859190e-02,3.57204304277948e-02,lamp_kernel
1.266772e-01,121,5.04735497892260e-04,4.89034780737090e-02,4.94082135716012e-02,3.61800285868508e-02,lamp_kernel
1.477739e-01,141,2.34657282888605e-04,4.62485640708648e-02,4.64832213537534e-02,3.65344882565085e-02,lamp_kernel
1.688465e-01,161,1.25131456392633e-04,4.44311940081274e-02,4.45563254645201e-02,3.68149700083431e-02,lamp_kernel
1.899024e-01,181,1.06803377816722e-04,4.31470396315634e-02,4.32538430093801e-02,3.70315975671053e-02,lamp_kernel
2.109596e-01,201,8.21847159316569e-05,4.22124358041592e-02,4.22946205200908e-02,3.72025694295228e-02,lamp_kernel
2.320236e-01,221,1.06253235766915e-04,4.15126627755270e-02,4.16189160112940e-02,3.73373609775546e-02,lamp_kernel
2.530975e-01,241,6.83422366649991e-05,4.09870241772678e-02,4.10553664139328e-02,3.74469572758471e-02,lamp_kernel
2.741786e-01,261,6.60424100071225e-05,4.05775989782680e-02,4.06436413882751e-02,3.75366515223876e-02,lamp_kernel
2.952665e-01,281,5.93052139774951e-05,4.02522705016085e-02,4.03115757155860e-02,3.76103877876754e-02,lamp_kernel
3.163411e-01,301,8.64771411185010e-05,3.99880998602080e-02,4.00745770013265e-02,3.76736933979052e-02,lamp_kernel
3.373868e-01,321,5.23554030046143e-05,3.97800514089602e-02,3.98324068119648e-02,3.77283760665796e-02,lamp_kernel
3.584238e-01,341,5.47053914772840e-05,3.96073431067385e-02,3.96620484982158e-02,3.77754821513910e-02,lamp_kernel
3.795094e-01,361,4.37378795107793e-05,3.94605217698809e-02,3.95042596493916e-02,3.78166285045529e-02,lamp_kernel
4.005798e-01,381,4.40485711605290e-05,3.93392113589128e-02,3.93832599300733e-02,3.78519803634389e-02,lamp_kernel
4.216581e-01,401,4.21187903284232e-05,3.92379379994018e-02,3.92800567897302e-02,3.78833239200013e-02,lamp_kernel
4.427192e-01,421,3.80818916251247e-05,3.91504291494094e-02,3.91885110410345e-02,3.79114196109228e-02,lamp_kernel
4.637936e-01,441,4.97696060127197e-05,3.90723180357243e-02,3.91220876417370e-02,3.79364406520492e-02,lamp_kernel
4.848733e-01,461,3.53182100639366e-05,3.90095785648485e-02,3.90448967749124e-02,3.79589091246253e-02,lamp_kernel
5.059278e-01,481,3.39755377783261e-05,3.89528625049214e-02,3.89868380426997e-02,3.79791809422175e-02,lamp_kernel
5.270167e-01,501,3.28165973866612e-05,3.89014645455052e-02,3.89342811428919e-02,3.79975599092975e-02,lamp_kernel
5.481207e-01,521,2.45226979803524e-05,3.88586512170922e-02,3.88831739150726e-02,3.80143777832990e-02,lamp_kernel
5.692076e-01,541,2.64491458436874e-05,3.88205015921194e-02,3.88469507379631e-02,3.80296324342697e-02,lamp_kernel
5.903015e-01,561,2.24176407830032e-05,3.87854702507385e-02,3.88078878915215e-02,3.80436988187510e-02,lamp_kernel
6.114079e-01,581,2.05873310908817e-05,3.87542797181985e-02,3.87748670492894e-02,3.80566586010976e-02,lamp_kernel
6.324934e-01,601,2.18214559560137e-05,3.87281654783747e-02,3.87499869343308e-02,3.80686876344390e-02,lamp_kernel
6.535770e-01,621,1.45297751502581e-05,3.87028086999154e-02,3.87173384750656e-02,3.80799278662302e-02,lamp_kernel
6.746675e-01,641,1.77852272692995e-05,3.86800789195769e-02,3.86978641468462e-02,3.80904023462341e-02,lamp_kernel
7.853653e-01,661,1.51505790424908e-05,3.86607763189408e-02,3.86759268979833e-02,3.81002116327203e-02,lamp_kernel
8.064033e-01,681,1.24550587399006e-05,3.86423552344478e-02,3.86548102931877e-02,3.81093849446781e-02,lamp_kernel
8.274165e-01,701,1.46138103122620e-05,3.86251769730188e-02,3.86397907833310e-02,3.81179566197329e-02,lamp_kernel
8.484163e-01,721,1.05673813237932e-05,3.86104885322826e-02,3.86210559136064e-02,3.81259153237070e-02,lamp_kernel
8.694224e-01,741,1.04321018479940e-05,3.85967872016428e-02,3.86072193034907e-02,3.81333382705081e-02,lamp_kernel
8.904258e-01,761,1.10590319081996e-05,3.85835901795153e-02,3.85946492114235e-02,3.81403329978451e-02,lamp_kernel
9.114510e-01,781,7.49962306938652e-06,3.85721138346442e-02,3.85796134577136e-02,3.81468485537450e-02,lamp_kernel
9.324676e-01,801,8.61315209078144e-06,3.85615767782933e-02,3.85701899303840e-02,3.81529781012487e-02,lamp_kernel
9.534873e-01,821,7.61350577472237e-06,3.85513087005523e-02,3.85589222063270e-02,3.81588121136999e-02,lamp_kernel
9.745124e-01,841,6.67342310855260e-06,3.85421906776484e-02,3.85488641007569e-02,3.81643612804524e-02,lamp_kernel
9.955207e-01,861,7.23943939789443e-06,3.85339010337408e-02,3.85411404731387e-02,3.81696384553497e-02,lamp_kernel
1.016522e+00,881,5.20951730953861e-06,3.85257603819128e-02,3.85309698992223e-02,3.81746640848658e-02,lamp_kernel
1.037543e+00,901,5.33590185662265e-06,3.85183656456303e-02,3.85237015474869e-02,3.81794574901254e-02,lamp_kernel
1.058557e+00,921,5.44715179231329e-06,3.85117576540773e-02,3.85172048058696e-02,3.81840172798465e-02,lamp_kernel
1.079588e+00,941,4.02475600708760e-06,3.85052143307715e-02,3.85092390867786e-02,3.81883541777684e-02,lamp_kernel
1.100603e+00,961,4.69092718246282e-06,3.84991196866756e-02,3.85038106138581e-02,3.81925024469644e-02,lamp_kernel
1.121630e+00,981,4.21289229506716e-06,3.84937281371630e-02,3.84979410294581e-02,3.81964700548271e-02,lamp_kernel
1.142657e+00,1001,3.37759095744035e-06,3.84884366563905e-02,3.84918142473480e-02,3.82002587722687e-02,lamp_kernel
1.163690e+00,1021,3.92936281136224e-06,3.84833734477793e-02,3.84873028105907e-02,3.82038649783627e-02,lamp_kernel
1.184730e+00,1041,2.95470978048547e-06,3.84788806582409e-02,3.84818353680214e-02,3.82073087636063e-02,lamp_kernel
1.205795e+00,1061,2.95542655188485e-06,3.84745576276568e-02,3.84775130542086e-02,3.82105812658183e-02,lamp_kernel
1.226864e+00,1081,3.07847518036561e-06,3.84703190780141e-02,3.84733975531944e-02,3.82137035943017e-02,lamp_kernel
1.247923e+00,1101,2.50253364702138e-06,3.84665228459833e-02,3.84690253796303e-02,3.82167116815248e-02,lamp_kernel
1.268994e+00,1121,2.89796818276502e-06,3.84629496802052e-02,3.84658476483880e-02,3.82196016232081e-02,lamp_kernel
1.290084e+00,1141,2.37231533369427e-06,3.84593764181282e-02,3.84617487334619e-02,3.82223674746180e-02,lamp_kernel
1.311184e+00,1161,2.06794043610664e-06,3.84561021639960e-02,3.84581701044321e-02,3.82250267091783e-02,lamp_kernel
1.332304e+00,1181,2.23232476592179e-06,3.84530828026373e-02,3.84553151274033e-02,3.82275700387712e-02,lamp_kernel
1.353395e+00,1201,1.76545557959137e-06,3.84500678604165e-02,3.84518333159961e-02,3.82300247525978e-02,lamp_kernel
1.374496e+00,1221,2.01959693528522e-06,3.84472318809563e-02,3.84492514778916e-02,3.82323955875651e-02,lamp_kernel
1.395605e+00,1241,1.93699092697579e-06,3.84446418429700e-02,3.84465788338970e-02,3.82346891633348e-02,lamp_kernel
1.416720e+00,1261,1.59960346795643e-06,3.84420855601323e-02,3.84436851636002e-02,3.82368997929995e-02,lamp_kernel
1.437832e+00,1281,1.81081525060232e-06,3.84396216061110e-02,3.84414324213616e-02,3.82390396445955e-02,lamp_kernel
1.458983e+00,1301,1.46409447024718e-06,3.84373708997325e-02,3.84388349942027e-02,3.82411103616815e-02,lamp_kernel
1.480168e+00,1321,1.35435816303584e-06,3.84351904991481e-02,3.84365448573111e-02,3.82431184831916e-02,lamp_kernel
1.501361e+00,1341,1.47011451770168e-06,3.84330524811353e-02,3.84345225956530e-02,3.82450596577168e-02,lamp_kernel
1.522528e+00,1361,1.37268010407996e-06,3.84310752642427e-02,3.84324479443467e-02,3.82469373349509e-02,lamp_kernel
1.543712e+00,1381,1.41744356295609e-06,3.84291901322597e-02,3.84306075758227e-02,3.82487607119575e-02,lamp_kernel
1.564899e+00,1401,1.26810756860348e-06,3.84273263798763e-02,3.84285944874449e-02,3.82505321085058e-02,lamp_kernel
1.586091e+00,1421,1.20326410785319e-06,3.84255687504653e-02,3.84267720145731e-02,3.82522523343892e-02,lamp_kernel
1.607283e+00,1441,1.14217942844653e-06,3.84239095816696e-02,3.84250517610980e-02,3.82539208603637e-02,lamp_kernel
1.628478e+00,1461,1.04952085298676e-06,3.84222756450469e-02,3.84233251658999e-02,3.82555438223051e-02,lamp_kernel
1.649666e+00,1481,1.14204512595052e-06,3.84207102047314e-02,3.84218522498573e-02,3.82571227552704e-02,lamp_kernel
1.670872e+00,1501,1.12255196791514e-06,3.84192377564079e-02,3.84203603083759e-02,3.82586511691954e-02,lamp_kernel
1.692087e+00,1521,1.01008471893320e-06,3.84178020866378e-02,3.84188121713567e-02,3.82601344795591e-02,lamp_kernel
1.713318e+00,1541,1.06692067706686e-06,3.84164125358757e-02,3.84174794565528e-02,3.82615796099303e-02,lamp_kernel
1.734555e+00,1561,9.67396583336788e-07,3.84151012804822e-02,3.84160686770655e-02,3.82629879917816e-02,lamp_kernel
1.755801e+00,1581,8.43084466056794e-07,3.84138351045954e-02,3.84146781890615e-02,3.82643612207044e-02,lamp_kernel
1.777041e+00,1601,9.22399945102912e-07,3.84126033055457e-02,3.84135257054908e-02,3.82656940798153e-02,lamp_kernel
1.798299e+00,1621,9.64131294091899e-07,3.84114302497822e-02,3.84123943810762e-02,3.82669877687227e-02,lamp_kernel
1.819554e+00,1641,9.57528861005723e-07,3.84103003069946e-02,3.84112578358556e-02,3.82682479101721e-02,lamp_kernel
1.840810e+00,1661,8.99766187158496e-07,3.84091969101135e-02,3.84100966763007e-02,3.82694782078119e-02,lamp_kernel
1.862046e+00,1681,8.65568811346125e-07,3.84081359016470e-02,3.84090014704583e-02,3.82706795582911e-02,lamp_kernel
1.883306e+00,1701,7.81929442218270e-07,3.84071144808465e-02,3.84078964102887e-02,3.82718530480081e-02,lamp_kernel
1.904563e+00,1721,7.35981709283862e-07,3.84061192418015e-02,3.84068552235107e-02,3.82729996627323e-02,lamp_kernel
1.925817e+00,1741,8.07064156851574e-07,3.84051588776333e-02,3.84059659417902e-02,3.82741201951777e-02,lamp_kernel
1.947059e+00,1761,8.24601281857910e-07,3.84042350569820e-02,3.84050596582639e-02,3.82752155479602e-02,lamp_kernel
1.968314e+00,1781,7.78991279814147e-07,3.84033372954907e-02,3.84041162867706e-02,3.82762866191377e-02,lamp_kernel
1.989572e+00,1801,8.02387325135728e-07,3.84024698090019e-02,3.84032721963271e-02,3.82773335744011e-02,lamp_kernel
2.010835e+00,1821,7.56214517456191e-07,3.84016362171356e-02,3.84023924316531e-02,3.82783517435306e-02,lamp_kernel
2.032074e+00,1841,6.58935054675020e-07,3.84008279953473e-02,3.84014869304020e-02,3.82793470371784e-02,lamp_kernel
2.053324e+00,1861,6.80257318886344e-07,3.84000452590268e-02,3.84007255163457e-02,3.82803210329017e-02,lamp_kernel
2.074588e+00,1881,7.43659295164457e-07,3.83992913752626e-02,3.84000350345577e-02,3.82812743759481e-02,lamp_kernel
2.095866e+00,1901,7.41524118779769e-07,3.83985587042818e-02,3.83993002284006e-02,3.82822077381012e-02,lamp_kernel
2.117124e+00,1921,7.04878231746055e-07,3.83978438739201e-02,3.83985487521518e-02,3.82831217088206e-02,lamp_kernel
2.138394e+00,1941,6.93010240503930e-07,3.83971513442119e-02,3.83978443544524e-02,3.82840168467080e-02,lamp_kernel
2.159651e+00,1961,6.16509582953311e-07,3.83964785137300e-02,3.83970950233129e-02,3.82848937360186e-02,lamp_kernel
2.180930e+00,1981,5.75497060454705e-07,3.83958215317672e-02,3.83963970288277e-02,3.82857514423550e-02,lamp_kernel
2.202204e+00,2001,6.45424861311936e-07,3.83951840472506e-02,3.83958294721120e-02,3.82865919979296e-02,lamp_kernel
2.223476e+00,2021,6.75545399035567e-07,3.83945669561276e-02,3.83952425015267e-02,3.82874156538055e-02,lamp_kernel
2.244741e+00,2041,6.36861519941211e-07,3.83939663739852e-02,3.83946032355052e-02,3.82882229426696e-02,lamp_kernel
2.266022e+00,2061,6.49615634628787e-07,3.83933828933054e-02,3.83940325089400e-02,3.82890084850803e-02,lamp_kernel
2.287301e+00,2081,6.42854093119377e-07,3.83928189149860e-02,3.83934617690791e-02,3.82897752168611e-02,lamp_kernel
2.308579e+00,2101,5.42493234854806e-07,3.83922726515738e-02,3.83928151448087e-02,3.82905275093629e-02,lamp_kernel
2.329869e+00,2121,5.35079769852019e-07,3.83917418884531e-02,3.83922769682229e-02,3.82912633484331e-02,lamp_kernel
2.351151e+00,2141,6.19092996833158e-07,3.83912264527392e-02,3.83918455457360e-02,3.82919845937884e-02,lamp_kernel
2.372437e+00,2161,6.33294699339009e-07,3.83907252999748e-02,3.83913585946742e-02,3.82926879293795e-02,lamp_kernel
2.393733e+00,2181,5.94197758428936e-07,3.83902361593248e-02,3.83908303570833e-02,3.82933727663593e-02,lamp_kernel
2.415028e+00,2201,5.85974613154708e-07,3.83897576470477e-02,3.83903436216609e-02,3.82940433087364e-02,lamp_kernel
2.436344e+00,2221,5.43249160605280e-07,3.83892900193087e-02,3.83898332684693e-02,3.82947010420433e-02,lamp_kernel
2.457628e+00,2241,4.90124064436546e-07,3.83888341023644e-02,3.83893242264288e-02,3.82953457898625e-02,lamp_kernel
2.478951e+00,2261,5.36073018137336e-07,3.83883896674560e-02,3.83889257404741e-02,3.82959743348633e-02,lamp_kernel
2.500268e+00,2281,5.92886420913715e-07,3.83879560041755e-02,3.83885488905964e-02,3.82965921072972e-02,lamp_kernel
2.521588e+00,2301,5.78028401156964e-07,3.83875336876217e-02,3.83881117160228e-02,3.82971993864701e-02,lamp_kernel
2.542899e+00,2321,5.56446528929998e-07,3.83871235518576e-02,3.83876799983865e-02,3.82977964099954e-02,lamp_kernel
2.564224e+00,2341,5.71645639441838e-07,3.83867250919098e-02,3.83872967375492e-02,3.82983830754010e-02,lamp_kernel
2.585557e+00,2361,5.00133654047072e-07,3.83863377256172e-02,3.83868378592713e-02,3.82989600396731e-02,lamp_kernel
2.606919e+00,2381,4.66368798330159e-07,3.83859615408389e-02,3.83864279096372e-02,3.82995275408447e-02,lamp_kernel
2.628267e+00,2401,5.33799672718697e-07,3.83855957994320e-02,3.83861295991048e-02,3.83000845316385e-02,lamp_kernel
2.649618e+00,2421,5.67422521657465e-07,3.83852387530306e-02,3.83858061755522e-02,3.83006315200292e-02,lamp_kernel
2.670993e+00,2441,5.37650757414763e-07,3.83848890154387e-02,3.83854266661961e-02,3.83011697596320e-02,lamp_kernel
2.692365e+00,2461,5.21208344146091e-07,3.83845460189784e-02,3.83850672273225e-02,3.83016984990120e-02,lamp_kernel
2.713742e+00,2481,4.96209571111702e-07,3.83842097847547e-02,3.83847059943258e-02,3.83022189285292e-02,lamp_kernel
2.735312e+00,2501,4.37208541893171e-07,3.83838806056393e-02,3.83843178141812e-02,3.83027312344710e-02,lamp_kernel
2.756662e+00,2521,4.72687463740735e-07,3.83835585914599e-02,3.83840312789236e-02,3.83032355977680e-02,lamp_kernel
2.778003e+00,2541,5.35994638725566e-07,3.83832438630318e-02,3.83837798576705e-02,3.83037321998452e-02,lamp_kernel
2.799345e+00,2561,5.36185182616103e-07,3.83829368979150e-02,3.83834730830976e-02,3.83042175893084e-02,lamp_kernel
2.820699e+00,2581,4.99288272576311e-07,3.83826379854769e-02,3.83831372737495e-02,3.83046955781024e-02,lamp_kernel
2.842041e+00,2601,5.25846119856381e-07,3.83823469902484e-02,3.83828728363683e-02,3.83051664426206e-02,lamp_kernel
2.863385e+00,2621,4.78828583487101e-07,3.83820639539970e-02,3.83825427825805e-02,3.83056296954752e-02,lamp_kernel
3.349642e+00,2641,4.37157631793151e-07,3.83817889138563e-02,3.83822260714881e-02,3.83060859888965e-02,lamp_kernel
