time(s),iter,infeas,ot_objective,primal,dual,solver
1.209230e-04,1,5.07719928644078e-01,1.66918330672106e-01,8.33086621800559e-01,0.00000000000000e+00,lamp_kernel
1.949462e-02,21,7.80523337693189e-02,1.37143217854564e-01,2.39553989762918e-01,1.45244308374344e-02,lamp_kernel
3.881618e-02,41,4.37025522036529e-02,1.14800903050856e-01,1.72142072614969e-01,1.09830343313473e-02,lamp_kernel
5.815973e-02,61,2.41690880065312e-02,8.62839802869391e-02,1.17995715728254e-01,1.19160308327246e-02,lamp_kernel
7.749968e-02,81,6.28392600686533e-03,5.96982547022562e-02,6.79432575343307e-02,1.51719159754349e-02,lamp_kernel
9.686446e-02,101,7.24315083170897e-04,4.44573149495733e-02,4.54076730386937e-02,1.84417508089566e-02,lamp_kernel
1.162555e-01,121,1.32120337244157e-04,3.75037386932099e-02,3.76770909181665e-02,2.08095629530476e-02,lamp_kernel
1.356647e-01,141,9.27797718608613e-05,3.41528986483979e-02,3.42746329719587e-02,2.24064401467329e-02,lamp_kernel
1.550548e-01,161,8.66818842322857e-05,3.23559837318392e-02,3.24697171494835e-02,2.34959402639077e-02,lamp_kernel
1.745024e-01,181,7.31965807231128e-05,3.13014117031196e-02,3.13974513469188e-02,2.42823784173995e-02,lamp_kernel
1.939269e-01,201,5.01157623606886e-05,3.06274458899640e-02,3.06932016932857e-02,2.48714220633409e-02,lamp_kernel
2.133550e-01,221,4.70765333084157e-05,3.01672534574596e-02,3.02290215543512e-02,2.53241996930174e-02,lamp_kernel
2.327761e-01,241,3.44448457158901e-05,2.98298945989760e-02,2.98750889329270e-02,2.56813858822864e-02,lamp_kernel
2.522139e-01,261,3.88920068000778e-05,2.95752497315482e-02,2.96262790889693e-02,2.59680791459215e-02,lamp_kernel
2.716469e-01,281,3.22652681338281e-05,2.93719521775815e-02,2.94142867351257e-02,2.62016654928398e-02,lamp_kernel
2.910868e-01,301,2.39521916587991e-05,2.92073981340391e-02,2.92388252844934e-02,2.63945553513014e-02,lamp_kernel
3.105298e-01,321,2.38745994827815e-05,2.90699361061127e-02,2.91012614495581e-02,2.65559108652439e-02,lamp_kernel
3.299606e-01,341,2.16196033801830e-05,2.89568071530431e-02,2.89851737650788e-02,2.66922580047655e-02,lamp_kernel
3.494063e-01,361,2.30134238640111e-05,2.88599844382905e-02,2.88901798519105e-02,2.68084969951912e-02,lamp_kernel
