time(s),iter,infeas,ot_objective,dual
1.322152e-02,1,7.98340141633204e-01,6.95425100241404e-33,-7.91113830916754e+00,sinkhorn_cellsim
7.057013e-01,21,7.98340141633204e-01,3.19366441318368e-07,4.11388075775146e+01,sinkhorn_cellsim
1.398092e+00,41,7.97656398401978e-01,1.81213236732174e-05,8.99291664704563e+01,sinkhorn_cellsim
2.090477e+00,61,7.91086070785127e-01,2.47557108119835e-04,1.37134783080280e+02,sinkhorn_cellsim
2.783089e+00,81,7.76314132052150e-01,9.90947274264530e-04,1.79603830999837e+02,sinkhorn_cellsim
3.475987e+00,101,7.55152729386579e-01,2.21308036585519e-03,2.14762058198346e+02,sinkhorn_cellsim
4.169042e+00,121,7.38188752458774e-01,3.34720174324062e-03,2.43881040792783e+02,sinkhorn_cellsim
4.862171e+00,141,7.20823628386421e-01,4.33211708665588e-03,2.68506070166429e+02,sinkhorn_cellsim
5.555379e+00,161,7.06817543301650e-01,5.15939518386377e-03,2.90287550976948e+02,sinkhorn_cellsim
6.248589e+00,181,6.94252449173004e-01,5.94348400551606e-03,3.10249655757912e+02,sinkhorn_cellsim
6.941829e+00,201,6.80117701007144e-01,6.76547462962238e-03,3.28752233351117e+02,sinkhorn_cellsim
7.635061e+00,221,6.66277437939475e-01,7.43238943603104e-03,3.46056934635936e+02,sinkhorn_cellsim
8.328260e+00,241,6.52073634385902e-01,8.07762056801425e-03,3.62438929525169e+02,sinkhorn_cellsim
9.021445e+00,261,6.35279472330044e-01,8.75659250890870e-03,3.77960090064453e+02,sinkhorn_cellsim
9.714600e+00,281,6.17661768091514e-01,9.36346686684323e-03,3.92717820503532e+02,sinkhorn_cellsim
1.040779e+01,301,6.02510969870886e-01,9.90315918706168e-03,4.06822468960805e+02,sinkhorn_cellsim
1.110101e+01,321,5.85286577118759e-01,1.04769477303188e-02,4.20257167220188e+02,sinkhorn_cellsim
1.179425e+01,341,5.70552726685539e-01,1.10244649306959e-02,4.33101834603749e+02,sinkhorn_cellsim
1.248749e+01,361,5.51672287505759e-01,1.16484492062178e-02,4.45311338140997e+02,sinkhorn_cellsim
1.318077e+01,381,5.34066383463012e-01,1.22802596389504e-02,4.56930446614386e+02,sinkhorn_cellsim
1.387409e+01,401,5.13638423757828e-01,1.29580176606848e-02,4.67951113882390e+02,sinkhorn_cellsim
1.456744e+01,421,4.91783274190729e-01,1.37262117067414e-02,4.78365130802510e+02,sinkhorn_cellsim
1.526087e+01,441,4.73437859213263e-01,1.43759517105032e-02,4.88147808912109e+02,sinkhorn_cellsim
1.595424e+01,461,4.55445604449697e-01,1.50343127088099e-02,4.97372546530362e+02,sinkhorn_cellsim
1.664767e+01,481,4.32192360429199e-01,1.57439384877868e-02,5.06048757193086e+02,sinkhorn_cellsim
1.734110e+01,501,4.12764464744984e-01,1.64701976219481e-02,5.14135644251413e+02,sinkhorn_cellsim
1.803451e+01,521,3.94287872077896e-01,1.71703770575722e-02,5.21711616559444e+02,sinkhorn_cellsim
1.872797e+01,541,3.77538361622915e-01,1.78147786955655e-02,5.28751056763291e+02,sinkhorn_cellsim
1.942141e+01,561,3.60049075132999e-01,1.84557599925589e-02,5.35368292862038e+02,sinkhorn_cellsim
2.011492e+01,581,3.46086433258492e-01,1.89993191662487e-02,5.41562577716759e+02,sinkhorn_cellsim
2.080840e+01,601,3.31091883870247e-01,1.95129445652995e-02,5.47396606067048e+02,sinkhorn_cellsim
2.150191e+01,621,3.17144324130883e-01,2.01092048139116e-02,5.52891805476830e+02,sinkhorn_cellsim
2.219536e+01,641,3.02755370961688e-01,2.06820153343056e-02,5.58037309912153e+02,sinkhorn_cellsim
2.288886e+01,661,2.89998446050269e-01,2.12559565471986e-02,5.62829554519351e+02,sinkhorn_cellsim
2.358235e+01,681,2.76507374820820e-01,2.17766930889141e-02,5.67302995158467e+02,sinkhorn_cellsim
2.427589e+01,701,2.64525692928814e-01,2.22442718176512e-02,5.71476455690874e+02,sinkhorn_cellsim
