iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.0363675144084414,0.034797465585725905,-0.0015700488227154974,-0.0015700488227154974
21,0.008298464519026362,0.006501512140222966,-0.0017969523788033959,-0.0927503484154307
41,0.003172518736927629,0.0026202675924490767,-0.0005522511444785525,-0.11287981817577013
61,0.0013267456866238397,0.0010676624808967452,-0.00025908320572709444,-0.1203289680015061
81,0.0005639430168401737,0.00043264261578116354,-0.00013130040105901016,-0.12390869261738266
101,0.00024582237088683495,0.00017243713726759194,-7.338523361924301e-5,-0.1258416289379122
121,0.00011312258482540347,7.063644159891146e-5,-4.248614322649201e-5,-0.12694644888487114
141,5.615257180751078e-5,3.0771166002837447e-5,-2.5381405804673332e-5,-0.12759925422380924
161,2.9823421527747043e-5,1.4291132247211148e-5,-1.5532289280535893e-5,-0.12799449123977003
181,1.677464092030795e-5,7.064108595606617e-6,-9.710532324701334e-6,-0.12823893664480804
201,9.892556416647664e-6,3.693151282760444e-6,-6.19940513388722e-6,-0.1283933422653882
221,6.0636227289064296e-6,2.0281351125374644e-6,-4.0354876163689656e-6,-0.12849288071261664
241,3.83271458042561e-6,1.160858050264138e-6,-2.671856530161472e-6,-0.1285582352929899
261,2.482177047506949e-6,6.872991663329677e-7,-1.7948778811739815e-6,-0.12860183154216073
281,1.6385277728204018e-6,4.1759772039818084e-7,-1.220930052422221e-6,-0.12863130862671662
301,1.0980186973703186e-6,2.5867723306730524e-7,-8.393414643030133e-7,-0.1286514684677822
321,7.4524761607014e-7,1.627260458308153e-7,-5.825215702393246e-7,-0.12866539430093482
341,5.117198365607093e-7,1.0364200084076851e-7,-4.080778357199408e-7,-0.12867510408796054
361,3.5531764153952944e-7,6.665447282576934e-8,-2.886631687137601e-7,-0.128681938226676
381,2.495803470687954e-7,4.320772345951531e-8,-2.0637262360928012e-7,-0.12868679724175722
401,1.7750531015258696e-7,2.820161829880365e-8,-1.493036918537833e-7,-0.12869029116924935
