iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.03147532404318137,0.030797584680970387,-0.0006777393622109801,-0.0006777393622109801
21,0.00879833460351211,0.007219024046373012,-0.0015793105571390974,-0.06364360182570401
41,0.004503174379140835,0.003929312803826858,-0.0005738615753139763,-0.08239768511212683
61,0.002590873365611728,0.0022933668657128077,-0.00029750649989892033,-0.09054245914527959
81,0.0014689029606984243,0.001289492106184387,-0.0001794108545140373,-0.09503778528104509
101,0.0007919973442846722,0.000678283170267607,-0.00011371417401706519,-0.09779228350038474
121,0.00039572537632675425,0.0003225310213959969,-7.319435493075737e-5,-0.09956790528624103
141,0.00018402378912947526,0.00013601490021355399,-4.800888891592128e-5,-0.10073539475542193
161,8.35158407921343e-5,5.1316767033987196e-5,-3.21990737581471e-5,-0.10151443417824445
181,4.051513893554458e-5,1.8291008084475172e-5,-2.222413085106941e-5,-0.1020458268506402
201,2.2310414473821958e-5,6.564752898467983e-6,-1.5745661575353974e-5,-0.10241802484506238
221,1.3777309866859089e-5,2.452626801463375e-6,-1.1324683065395714e-5,-0.1026839352440357
241,9.158064378235887e-6,9.621699181245289e-7,-8.195894460111359e-6,-0.10287584592092214
261,6.338500374935833e-6,3.936504899063276e-7,-5.944849885029505e-6,-0.10301491542138819
281,4.481637185376836e-6,1.661893584733853e-7,-4.31544782690345e-6,-0.10311583241825807
301,3.2070338918805375e-6,7.183335613828067e-8,-3.1352005357422567e-6,-0.10318911595773975
321,2.3131568751288897e-6,3.161232089211966e-8,-2.28154455423677e-6,-0.10324239607575457
341,1.6793260839935388e-6,1.411161727831152e-8,-1.6652144667152273e-6,-0.10328122155666217
361,1.2269887987945136e-6,6.370037373309718e-9,-1.2206187614212038e-6,-0.10330961663876988
381,9.025864183046012e-7,2.902377427549756e-9,-8.996840408770514e-7,-0.10333048610403928
401,6.687984542953092e-7,1.333537795432963e-9,-6.674649164998762e-7,-0.10334591746155856
421,4.994204302371988e-7,6.176830773568893e-10,-4.988027471598419e-7,-0.10335740692049017
441,3.760523259284373e-7,2.88500043328079e-10,-3.757638258851092e-7,-0.10336602710616505
461,2.857951291623094e-7,1.3596072829634425e-10,-2.8565916843401304e-7,-0.10337254992334471
481,2.1958662300027306e-7,6.471397673932664e-11,-2.1952190902353374e-7,-0.10337753476986807
501,1.7100105229620712e-7,3.114144350035031e-11,-1.7096991085270676e-7,-0.10338139045282801
521,1.3539942917985067e-7,1.5173261648857258e-11,-1.353842559182018e-7,-0.10338441778773963
541,1.0935327929871033e-7,7.514026903803662e-12,-1.0934576527180653e-7,-0.10338683855468475
561,9.028494221871805e-8,3.813636649797877e-12,-9.028112858206824e-8,-0.10338881547866424
581,7.625240586783573e-8,2.013506859792944e-12,-7.625039236097595e-8,-0.10339046674519753
601,6.58062827640984e-8,1.1338400463108027e-12,-6.580514892405208e-8,-0.1033918771058713
621,5.787734681833053e-8,7.085985516435282e-13,-5.7876638219778884e-8,-0.10339310650058159
641,5.168287816258835e-8,5.151158276090084e-13,-5.1682363046760744e-8,-0.10339419663949952
661,4.6652819773695756e-8,4.433791361289275e-13,-4.665237639455963e-8,-0.10339517591980081
681,4.237624766912617e-8,4.353602230759364e-13,-4.237581230890309e-8,-0.1033960630835871
701,3.856464337275775e-8,4.578004548765213e-13,-3.8564185572302876e-8,-0.10339686999015156
721,3.502768226206048e-8,4.884225783339619e-13,-3.5027193839482143e-8,-0.10339760379160509
741,3.165822495651535e-8,5.088103893104675e-13,-3.1657716146126035e-8,-0.10339826872658561
761,2.8422287372629934e-8,5.027704367034179e-13,-2.8421784602193232e-8,-0.10339886767507453
781,2.534751886488951e-8,4.596906107262808e-13,-2.5347059174278783e-8,-0.1033994035091341
801,2.2503184593433164e-8,3.812500170067678e-13,-2.2502803343416158e-8,-0.10339988013388854
821,1.9968949156263638e-8,2.843946563871766e-13,-1.996866476160725e-8,-0.10340030300789771
841,1.7799878737325973e-8,1.9414101909655132e-13,-1.7799684596306876e-8,-0.1034006789775425
861,1.600367805952768e-8,1.289610267313206e-13,-1.600354909850095e-8,-0.10340101551233886
881,1.4541354383923496e-8,9.245146007684015e-14,-1.454126193246342e-8,-0.10340131972489523
901,1.334635730658127e-8,7.685603868158025e-14,-1.3346280450542588e-8,-0.10340159761933246
