iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.06324190118010195,0.06621554616674499,0.0029736449866430426,0.0029736449866430426
21,0.0076895515405604855,0.006032205368355262,-0.0016573461722052237,-0.07782001496223215
41,0.002242668100204729,0.001842307912766589,-0.0004003601874381399,-0.09351223320720232
61,0.0008823743431950647,0.0007151160439196281,-0.00016725829927543656,-0.09867888553371705
81,0.0003921356330958849,0.000312117284763624,-8.001834833226088e-5,-0.10096381134934687
101,0.00019350957097828833,0.00015217456920030113,-4.133500177798719e-5,-0.10210438947158024
121,0.00010327526291462833,8.077931839237545e-5,-2.2495944522252885e-5,-0.10271056265142714
141,5.8164893909258214e-5,4.5607858757284046e-5,-1.2557035151974168e-5,-0.10304489393762703
161,3.406684296513527e-5,2.6907171779492278e-5,-7.159671185642994e-6,-0.10323369960593198
181,2.0517175786951903e-5,1.635441636527445e-5,-4.162759421677455e-6,-0.10334232729912075
201,1.2627285205814389e-5,1.0175451126260856e-5,-2.451834079553533e-6,-0.10340592011551732
221,7.919708844313302e-6,6.46226680193872e-6,-1.4574420423745822e-6,-0.10344367295711232
241,5.04072836269494e-6,4.174997586461331e-6,-8.65730776233609e-7,-0.10346619467156787
261,3.24425866825211e-6,2.737768505130563e-6,-5.064901631215468e-7,-0.10347950947415664
281,2.108660061943755e-6,1.8191840913668609e-6,-2.8947597057689404e-7,-0.10348721506051013
301,1.3848345349634288e-6,1.2229469270432034e-6,-1.618876079202254e-7,-0.10349156383228196
321,9.201889103147662e-7,8.308374064870989e-7,-8.935150382766733e-8,-0.10349397286812102
341,6.191681408977893e-7,5.700020290923121e-7,-4.916611180547718e-8,-0.10349529739668732
361,4.218051498025632e-7,3.9457337751363595e-7,-2.723177228892726e-8,-0.10349602747047341
381,2.9064059379952583e-7,2.753344940773533e-7,-1.5306099722172542e-8,-0.10349643413856129
401,2.0228589311957273e-7,1.9351257966472507e-7,-8.773313454847659e-9,-0.10349666448732388
421,1.4203555342470588e-7,1.3689570065164628e-7,-5.139852773059599e-9,-0.1034967977676929
441,1.0051114813046312e-7,9.742834168468162e-8,-3.082806445781502e-9,-0.1034968768130468
461,7.162515136856075e-8,6.972803772041251e-8,-1.8971136481482414e-9,-0.10349692497464798
481,5.136107550490611e-8,5.016050813461137e-8,-1.2005673702947362e-9,-0.10349695514311881
501,3.7035692871196504e-8,3.62539788821604e-8,-7.817139890361063e-10,-0.10349697455799846
521,2.683857375074422e-8,2.6316168965755894e-8,-5.224047849883259e-10,-0.10349698736976602
541,1.9535840225077458e-8,1.9179036377787148e-8,-3.568038472903108e-10,-0.10349699601497582
561,1.4277909774809844e-8,1.4029879234469917e-8,-2.4803054033992734e-10,-0.10349700196200343
581,1.0474110103554511e-8,1.0299209263897046e-8,-1.7490083965746524e-10,-0.10349700611967519
601,7.710216611643085e-9,7.585423123918216e-9,-1.2479348772486948e-10,-0.10349700906546239
621,5.6937790080136905e-9,5.6038680289036735e-9,-8.991097911001691e-11,-0.10349701117551491
641,4.217145610009771e-9,4.15184861791096e-9,-6.529699209881096e-11,-0.10349701270039668
661,3.1320450213586817e-9,3.0843175937023655e-9,-4.7727427656316215e-11,-0.10349701381038598
681,2.332086837341604e-9,2.297024516011857e-9,-3.5062321329747094e-11,-0.10349701462318417
701,1.7405921140340422e-9,1.7147317136625937e-9,-2.5860400371448427e-11,-0.10349701522130272
721,1.3020357058370185e-9,1.2828993242298167e-9,-1.91363816072018e-11,-0.10349701566328087
741,9.760395646122211e-10,9.618363751965221e-10,-1.4203189415699009e-11,-0.10349701599105393
761,7.33131536285538e-10,7.22558978926806e-10,-1.057255735873199e-11,-0.10349701623489412
781,5.517222202661902e-10,5.438296396885372e-10,-7.892580577653077e-12,-0.10349701641679881
801,4.1594806612378086e-10,4.100402249701393e-10,-5.907841153641583e-12,-0.10349701655283963
821,3.141217161932437e-10,3.096888443000166e-10,-4.432871893227069e-12,-0.1034970166548112
841,2.376078233535276e-10,2.342746720454123e-10,-3.3331513081153104e-12,-0.10349701673140507
861,1.80009062652572e-10,1.7749807025666778e-10,-2.510992395904232e-12,-0.10349701678904885
881,1.3657446132219423e-10,1.3467959370466398e-10,-1.894867617530243e-12,-0.10349701683250964
901,1.0376689095805278e-10,1.02334593813798e-10,-1.432297144254783e-12,-0.1034970168653332
921,7.894706281491331e-11,7.786270290009692e-11,-1.084359914816392e-12,-0.10349701689016326
941,6.014184790629633e-11,5.931963064514865e-11,-8.222172611476762e-13,-0.10349701690897535
961,4.5873078441120465e-11,4.524875241307351e-11,-6.243260280469575e-13,-0.10349701692324878
981,3.5031370016886327e-11,3.4556672039165334e-11,-4.746979777209925e-13,-0.10349701693409373
1001,2.6782736680034674e-11,2.6421339689399043e-11,-3.613969906356316e-13,-0.1034970169423447
1021,2.049900929094095e-11,2.0223554979784006e-11,-2.754543111569451e-13,-0.10349701694863012
1041,1.570626139089156e-11,1.5496040930494363e-11,-2.1022046039719637e-13,-0.10349701695342416
1061,1.2046438628023731e-11,1.1885825313772813e-11,-1.6061331425091755e-13,-0.10349701695708494
