iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.026672952103931752,0.025679763719220927,-0.0009931883847108247,-0.0009931883847108247
21,0.008511249392115339,0.006955686291217789,-0.0015555631008975501,-0.062181798608239705
41,0.004167813871453104,0.0035625788166305317,-0.0006052350548225727,-0.08153113881834469
61,0.002011327525190109,0.0016908373801042425,-0.0003204901450858666,-0.09017461647623858
81,0.0008056462979185161,0.0006263761329615347,-0.00017927016495698138,-0.09486657864193615
101,0.0002801795737240504,0.0001807975968907107,-9.93819768333397e-5,-0.09749292591302626
121,9.708533997842541e-5,3.913793992466665e-5,-5.794740005375876e-5,-0.09900103651200959
141,4.298083222939526e-5,7.353881928247514e-6,-3.5626950301147744e-5,-0.09990417759865537
161,2.4122779343756797e-5,1.4558468329589442e-6,-2.266693251079785e-5,-0.10047004618324569
181,1.4896061748771853e-5,3.118087482066522e-7,-1.4584253000565201e-5,-0.10083243178356574
201,9.492571136764979e-6,7.21210902163897e-8,-9.42045004654859e-6,-0.10106609631396707
221,6.126121545138755e-6,1.827457360831191e-8,-6.107846971530443e-6,-0.1012172843494158
241,3.9916727409585584e-6,5.087523690197767e-9,-3.9865852172683605e-6,-0.10131559593102056
261,2.632859042900955e-6,1.5453105412362312e-9,-2.6313137323597188e-6,-0.10138009067183638
281,1.7646651297790035e-6,5.074646677125951e-10,-1.7641576651112909e-6,-0.10142297410575427
301,1.2054843163045823e-6,1.80749257998278e-10,-1.205303567046584e-6,-0.10145198748362264
321,8.409186020257105e-7,7.123646153629216e-11,-8.408473655641743e-7,-0.10147201297967004
341,5.994344961802604e-7,3.25248109170495e-11,-5.994019713693433e-7,-0.10148613383512207
361,4.360669986161799e-7,1.809336549138563e-11,-4.3604890525068855e-7,-0.10149630431621781
381,3.226634318661487e-7,1.1898630238892422e-11,-3.226515332359098e-7,-0.10150376843742044
401,2.4221440692141207e-7,8.13715273383541e-12,-2.4220626976867823e-7,-0.10150933185952199
421,1.8475318348098918e-7,5.279115256653413e-12,-1.8474790436573252e-7,-0.10151354042371497
441,1.43872913111177e-7,3.4993642393009093e-12,-1.438694137469377e-7,-0.10151678301509771
461,1.1459932600802173e-7,2.859792630483478e-12,-1.1459646621539125e-7,-0.10151933737793369
481,9.29955604681018e-8,2.7883607208816152e-12,-9.299277210738092e-8,-0.10152139232250258
501,7.643171178534578e-8,2.6496157706366673e-12,-7.642906216957514e-8,-0.10152307136983021
521,6.347411321108877e-8,2.2212385267181263e-12,-6.347189197256204e-8,-0.10152445864966339
541,5.3367080763743175e-8,1.6812029613971599e-12,-5.3365399560781776e-8,-0.10152561771080582
