iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.027270782041093046,0.031075028026442193,0.0038042459853491473,0.0038042459853491473
21,0.006291177741920832,0.005631957783493052,-0.0006592199584277807,-0.038843422343466105
41,0.002894406029972263,0.002636614999257634,-0.000257791030714629,-0.04878000046180292
61,0.0017937013367398584,0.0016596526829652618,-0.00013404865377459664,-0.05258927785483175
81,0.001207919768023737,0.001115792931215037,-9.212683680870012e-5,-0.054627363776513414
101,0.0008404080973400197,0.0007799595684966653,-6.0448528843354363e-5,-0.055899778203981135
121,0.0006042349788876307,0.0005626948507632173,-4.154012812441338e-5,-0.056761811423061075
141,0.0004440137666278209,0.00041361430220483047,-3.0399464422990426e-5,-0.05738102908804262
161,0.00032980628075069784,0.0003065368832745794,-2.326939747611845e-5,-0.057845849130145136
181,0.00024670588078772504,0.0002285781309501229,-1.8127749837602137e-5,-0.05820566189419151
201,0.00018555783514982444,0.0001713156138810979,-1.4242221268726544e-5,-0.05849079719630422
221,0.0001405032640687442,0.0001292018740649597,-1.1301390003784522e-5,-0.058721011949748374
241,0.00010720415775403345,9.806275162282038e-5,-9.141406131213078e-6,-0.05891006593117034
261,8.246938063732328e-5,7.490623895276104e-5,-7.563141684562244e-6,-0.0590677261580779
281,6.390282289775186e-5,5.754589733353744e-5,-6.356925564214428e-6,-0.05920106831538084
301,4.9804714349901355e-5,4.439220887916069e-5,-5.412505470740664e-6,-0.05931528755066118
321,3.898182390156973e-5,3.4308550839678366e-5,-4.6732730618913635e-6,-0.059414226871051114
341,3.0614562586375376e-5,2.653481965210121e-5,-4.079742934274165e-6,-0.0595007497021848
361,2.412180609652933e-5,2.0524385400938782e-5,-3.5974206955905495e-6,-0.05957704993999715
381,1.907277124510879e-5,1.587204016295212e-5,-3.2007310821566693e-6,-0.059644833396676984
401,1.5144972337862281e-5,1.227498072770612e-5,-2.86999161015616e-6,-0.05970545184926295
421,1.2085293885481885e-5,9.494754286473035e-6,-2.590539599008851e-6,-0.05975999365008446
441,9.697433026130495e-6,7.346165705350261e-6,-2.351267320780234e-6,-0.05980934248292506
461,7.829814324884519e-6,5.685532214050685e-6,-2.144282110833834e-6,-0.05985422205437913
481,6.3652922176236745e-6,4.401415221859687e-6,-1.9638769957639878e-6,-0.05989522895685881
501,5.2139678642146245e-6,3.408241075063655e-6,-1.8057267891509697e-6,-0.05993285802681025
521,4.306663012694025e-6,2.6401536729685354e-6,-1.6665093397254894e-6,-0.05996752280163387
541,3.589545965600433e-6,2.046067311285763e-6,-1.5434786543146702e-6,-0.05999957138348995
561,3.02066260579061e-6,1.5864779804454596e-6,-1.4341846253451502e-6,-0.060029298615836356
581,2.5674614030504025e-6,1.2309539794704952e-6,-1.3365074235799073e-6,-0.060056955844588665
601,2.204710140375877e-6,9.55970711054127e-7,-1.24873942932175e-6,-0.060082758745066946
621,1.9127843981652443e-6,7.432543396280184e-7,-1.169530058537226e-6,-0.06010689346531094
641,1.6763973373409684e-6,5.786126470228839e-7,-1.0977846903180846e-6,-0.0601295214791054
661,1.4836530007184369e-6,4.5106485540691696e-7,-1.0325881453115198e-6,-0.060150783516202455
681,1.3252988129915895e-6,3.521410578361901e-7,-9.731577551553994e-7,-0.060170802796421806
701,1.1941401609485174e-6,2.7532054486886895e-7,-9.188196160796484e-7,-0.060189687700469556
721,1.0845806645751613e-6,2.1558632155727225e-7,-8.689943430178891e-7,-0.06020753397824433
741,9.922573455369303e-7,1.690750613229063e-7,-8.231822842140241e-7,-0.0602244265752352
761,9.13759983649143e-7,1.3280935303334927e-7,-7.809506306157938e-7,-0.06024044114649865
781,8.464180554945538e-7,1.0449318199656341e-7,-7.419248734979903e-7,-0.06025564531983359
801,7.881340619897113e-7,8.235350958469999e-8,-7.057805524050113e-7,-0.06027009975544424
821,7.372529510856365e-7,6.501894388755195e-8,-6.722340071980846e-7,-0.060283859038275524
841,6.924631012105961e-7,5.142775562908028e-8,-6.410353455815158e-7,-0.06029697243413782
861,6.527210653596461e-7,4.075688696046162e-8,-6.119641783991845e-7,-0.06030948453435963
881,6.171927602614606e-7,3.2366766909954326e-8,-5.848259933515063e-7,-0.06032143580708781
901,5.852078280164494e-7,2.575934294526148e-8,-5.594484850711879e-7,-0.0603328630701209
921,5.562248124414198e-7,2.0546453900983228e-8,-5.356783585404365e-7,-0.060343799898385515
941,5.298043907020452e-7,1.642563654070084e-8,-5.133787541613444e-7,-0.06035427697690276
961,5.055884318018506e-7,1.3161261169839106e-8,-4.924271706320114e-7,-0.060364322407966006
