iteration,cross_term_1,cross_term_2,diff,cumsum
1,0.07143444420145928,0.0821501166458373,0.010715672444378016,0.010715672444378016
21,0.01046021562697733,0.008492693482657031,-0.001967522144320298,-0.09824170754301492
41,0.0041584937196153075,0.0035950139457266612,-0.0005634797738886463,-0.1180272702084216
61,0.0020352112124491315,0.0017844134201579934,-0.00025079779229113816,-0.12511399869291348
81,0.0010987820475657681,0.0009714525962372525,-0.0001273294513285156,-0.12852746129931442
101,0.0006237071663607049,0.000546484519391797,-7.722264696890786e-5,-0.13047298383220898
121,0.0003548345558942658,0.00030396441273955997,-5.0870143154705815e-5,-0.13170512250941593
141,0.00020224147431433735,0.00016761416534681302,-3.462730896752433e-5,-0.13253044152015508
161,0.00011887140834002804,9.453624154023339e-5,-2.4335166799794656e-5,-0.13310324067326385
181,7.386526823952209e-5,5.624023680128972e-5,-1.762503143823237e-5,-0.13351346118378207
201,4.834697537413515e-5,3.5242419343786636e-5,-1.3104556030348516e-5,-0.1338153980626773
221,3.27721346661997e-5,2.2888032986590515e-5,-9.884101679609182e-6,-0.1340416205397508
241,2.274007225122789e-5,1.5243505893247693e-5,-7.4965663579801986e-6,-0.1342126724926617
261,1.6061843104552916e-5,1.0356792037779142e-5,-5.705051066773774e-6,-0.13434264699413148
281,1.1509739600136392e-5,7.1553319089615425e-6,-4.354407691174849e-6,-0.13444175023687852
301,8.351293832985887e-6,5.015973906157021e-6,-3.3353199268288655e-6,-0.13451757580799037
321,6.128716115879829e-6,3.5610765533252273e-6,-2.5676395625546015e-6,-0.1345758387251705
341,4.54495054511963e-6,2.5556758374432776e-6,-1.9892747076763524e-6,-0.13462084942502126
361,3.4037216116504627e-6,1.8513093386542255e-6,-1.5524122729962372e-6,-0.13465585095629076
381,2.573287743660389e-6,1.3521896143662087e-6,-1.2210981292941802e-6,-0.1346832737850537
401,1.963469619563177e-6,9.950006963507299e-7,-9.68468923212447e-7,-0.13470493339103481
