time(s),iter,inner_iter,infeas,ot_objective,primal,dual,solver,problem,Class,Algorithm,pdgap
0.001931647,1,8.0,0.7497046852148399,0.1774193548387097,1.6768287252683896,0.0,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,1.6768287252683896
0.41395749,201,1608.0,0.01314990306079,0.0959193060903621,0.1222191122119422,-0.0962233495941903,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.2184424618061325
0.86586916,401,3208.0,0.0066206155328172,0.0698762789506671,0.0831175100163017,-0.0408756039954683,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.12399311401177
1.277607868,601,4808.0,0.0044207611313564,0.0570952626014945,0.0659367848642075,-0.0234183114284829,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0893550962926904
1.727172784,801,6408.0,0.0033179193630577,0.0493246259617699,0.0559604646878855,-0.0149722531489417,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0709327178368272
2.138578539,1001,8008.0,0.0026551941498109,0.0440301673237989,0.0493405556234208,-0.0096498698687968,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0589904254922176
2.58796551,1201,9608.0,0.0022129570374701,0.0401583238934568,0.0445842379683971,-0.0060185705401727,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.050602808508569797
2.999228251,1401,11208.0,0.0018968715931866,0.0371865184631322,0.0409802616495056,-0.0033979108497415,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.044378172499247096
3.448993862,1601,12808.0,0.0016596993660146,0.0348237707911463,0.0381431695231755,-0.0014256704188889,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0395688399420644
3.860343456,1801,14408.0,0.0014751692168939,0.0328941957652092,0.0358445341989971,0.0001075448926889,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0357369893063082
4.309436768,2001,16008.0,0.0013275057498269,0.0312847381095353,0.0339397496091892,0.0013307242952263,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0326090253139629
4.720350203,2201,17608.0,0.0012066645195358,0.0299191667499436,0.0323324957890153,0.0023277066087941,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0300047891802212
5.169507622,2401,19208.0,0.0011059460929159,0.0287440720298948,0.0309559642157268,0.0031546902006564,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0278012740150704
5.581156749,2601,20808.0,0.0010207104303163,0.0277208385898863,0.029762259450519,0.0038506936643869,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0259115657861321
6.030169681,2801,22408.0,0.0009476423050076,0.0268208046450055,0.0287160892550208,0.0044438885114464,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0242722007435744
6.441377989,3001,24008.0,0.000884309910497,0.0260222172133374,0.0277908370343315,0.0049550325646476,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0228358044696839
6.894902349,3201,25608.0,0.0008288889857282,0.0253082477903993,0.0269660257618558,0.0053997121252984,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.021566313636557397
7.306472247,3401,27208.0,0.0007799842409269,0.0246656592916026,0.0262256277734566,0.005789845514872,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.020435782258584598
7.755350353,3601,28808.0,0.0007365102696892,0.02408388667411,0.0255569072134884,0.006134693605217,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0194222136082714
8.166706097,3801,30408.0,0.0006977224531346,0.0235543861290668,0.024949831035336,0.0064412366658365,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0185085943694995
8.61494951,4001,32008.0,0.0006636184939832,0.0230701290139641,0.0243973660019305,0.0067165883885937,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0176807776133368
9.026549399,4201,33608.0,0.0006318970675807,0.0226254322968654,0.0238892264320269,0.0069632328000115,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0169259936320154
9.475258128,4401,35208.0,0.0006029894166481,0.0222154456132254,0.0234214244465217,0.0071868873434539,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0162345371030678
9.886926006,4601,36808.0,0.0005777020318147,0.0218361262761661,0.0229915303397957,0.0073898739116257,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.015601656428170001
10.335553379,4801,38408.0,0.0005535414486182,0.0214839928012052,0.0225910756984417,0.007574615993733,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.015016459704708699
10.747494474,5001,40008.0,0.0005313135448373,0.0211561562722003,0.022218783361875,0.0077443632786055,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0144744200832695
11.195459277,5201,41608.0,0.0005107624392706,0.0208501065800463,0.0218716314585877,0.0078999411362422,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.013971690322345501
11.607056807,5401,43208.0,0.0004919278638163,0.0205636596439985,0.0215475153716312,0.0080442646247883,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.013503250746842901
12.055659104,5601,44808.0,0.0004743582529983,0.0202949226944189,0.0212436392004155,0.0081765502356888,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.013067088964726699
12.467990054,5801,46408.0,0.0004579225724627,0.0200422462812471,0.0209580914261727,0.0082996051244539,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0126584863017188
12.928165516,6001,48008.0,0.0004425752370248,0.0198041903249124,0.0206893407989621,0.0084140356743879,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.012275305124574198
13.340437912,6201,49608.0,0.0004282970343214,0.0195794748764283,0.0204360689450713,0.0085206681711482,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0119154007739231
13.78846179,6401,51208.0,0.0004151582841663,0.01936698092274,0.0201972974910728,0.0086204882463319,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0115768092447409
14.200359331,6601,52808.0,0.0004025531480977,0.0191656877324787,0.0199707940286742,0.008713495324426,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.011257298704248199
14.610804884,6801,54408.0,0.0003906685082841,0.0189747110532754,0.0197560480698437,0.008800583908239,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.010955464161604698
15.059562877,7001,56008.0,0.0003794720653599,0.018793252235765,0.0195521963664849,0.0088826798357461,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.010669516530738799
15.470589634,7201,57608.0,0.0003689956427867,0.0186205925444101,0.0193585838299837,0.008959737042846,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.010398846787137699
15.919880987,7401,59208.0,0.000359023157385,0.0184560875108903,0.0191741338256604,0.0090325286795828,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.010141605146077601
16.335540521,7601,60808.0,0.0003495919928818,0.0182991456498609,0.0189983296356246,0.0091010532198679,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0098972764157567
16.785570522,7801,62408.0,0.0003406344519059,0.0181492477115751,0.0188305166153871,0.0091659638088213,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0096645528065658
17.196859279,8001,64008.0,0.0003321147281673,0.0180059159308878,0.0186701453872225,0.0092273422049665,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.009442803182256
17.645311405,8201,65608.0,0.0003240195576345,0.0178687058180559,0.018516744933325,0.0092855431346452,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.009231201798679799
18.056685958,8401,67208.0,0.0003163084747455,0.0177372252027378,0.018369842152229,0.0093407489743475,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.009029093177881501
18.506260741,8601,68808.0,0.0003089505933917,0.0176111132435053,0.0182290144302888,0.0093932400139823,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.008835774416306499
18.919678793,8801,70408.0,0.000301932617205,0.017490031582169,0.018093896816579,0.009443160640383,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.008650736176196001
19.369103928,9001,72008.0,0.0002952243902966,0.0173736782903389,0.0179641270709322,0.0094906844018368,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.008473442669095402
19.780106447,9201,73608.0,0.0002888067761932,0.0172617735253063,0.0178393870776928,0.0095360258539908,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.008303361223701998
20.228694777,9401,75208.0,0.0002826638772168,0.0171540562305291,0.0177193839849628,0.0095792705404955,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0081401134444673
20.640012069,9601,76808.0,0.0002767762938777,0.0170502895703409,0.0176038421580963,0.0096205791746764,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0079832629834199
21.089491874,9801,78408.0,0.0002711286461607,0.0169502534255448,0.0174925107178664,0.00966009123587,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.007832419481996401
21.501140949,10001,80008.0,0.0002657074140459,0.0168537423568539,0.0173851571849457,0.0096978801262685,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0076872770586771996
21.950410004,10201,81608.0,0.0002604987736524,0.0167605683822049,0.0172815659295098,0.0097340875015857,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0075474784279241005
22.361876123,10401,83208.0,0.0002554894342125,0.0166705557566344,0.0171815346250595,0.0097687884482248,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.007412746176834699
22.810596802,10601,84808.0,0.000250670612244,0.0165835401246784,0.0170848813491665,0.0098020731660467,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0072828081831198006
23.2224319,10801,86408.0,0.0002460286701504,0.0164993710206351,0.0169914283609359,0.0098340319685604,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.007157396392375498
23.671690948,11001,88008.0,0.0002415567169156,0.0164179051002655,0.0169010185340967,0.0098647291720692,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.007036289362027501
24.08362513,11201,89608.0,0.0002372438529412,0.0163390110225164,0.0168134987283989,0.0098942411269815,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0069192576014174
24.532935711,11401,91208.0,0.0002330822774894,0.0162625647307153,0.0167287292856942,0.0099226330795451,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.006806096206149099
24.945791372,11601,92808.0,0.0002290645998484,0.0161884501712438,0.0166465793709406,0.0099499589296089,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.006696620441331699
25.395315628,11801,94408.0,0.0002251824369902,0.0161165595295321,0.0165669244035127,0.0099762839182808,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0065906404852319
25.808493574,12001,96008.0,0.0002214303814945,0.016046790258632,0.0164896510216212,0.0100016504145795,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.006488000607041699
26.258340296,12201,97608.0,0.0002178006874837,0.0159790476074352,0.0164146489824026,0.0100261149367352,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0063885340456674
26.671241235,12401,99208.0,0.0002142885418807,0.0159132411880889,0.0163418182718504,0.010049717857813,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0062921004140374
27.120626942,12601,100808.0,0.0002108875486477,0.015849286939413,0.0162710620367084,0.0100725034050577,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0061985586316507
27.533717072,12801,102408.0,0.000207593002721,0.0157871051150002,0.0162022911204423,0.0100945119672609,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.006107779153181399
27.982723191,13001,104008.0,0.0002043997579653,0.0157266207719063,0.0161354202878371,0.0101157778983772,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.006019642389459899
28.396140418,13201,105608.0,0.000201303223298,0.0156677632631378,0.0160703697097339,0.0101363400108061,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0059340296989278014
28.846138605,13401,107208.0,0.0001982992048561,0.015610465617064,0.0160070640267764,0.0101562264247306,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.005850837602045798
29.259755625,13601,108808.0,0.0001953833954447,0.0155546649215701,0.0159454317124596,0.0101754722839763,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.005769959428483301
29.672323104,13801,110408.0,0.0001925522480326,0.0155003012230868,0.0158854057191521,0.0101941023322977,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.005691303386854401
30.122583689,14001,112008.0,0.0001898018039422,0.0154473182361915,0.015826921844076,0.0102121472233798,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0056147746206962005
30.535441788,14201,113608.0,0.0001871290083342,0.015395662169836,0.0157699201865044,0.0102296297060626,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.005540290480441799
30.987984851,14401,115208.0,0.0001845302618536,0.015345282474427,0.0157143429981343,0.0102465759672981,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0054677670308362
31.400849283,14601,116808.0,0.0001820028926603,0.0152961307617796,0.0156601365471004,0.0102630073283448,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.005397129218755601
31.852558405,14801,118408.0,0.0001795436296418,0.0152481614904853,0.0156072487497691,0.010278946148497,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0053283026012721
32.266097716,15001,120008.0,0.0001771501295316,0.0152013310100117,0.015555631269075,0.0102944122682492,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0052612190008258005
32.717720839,15201,121608.0,0.0001748194233233,0.0151555981740114,0.015505237020658,0.0103094250651986,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.005195811955459399
33.131552138,15401,123208.0,0.0001725494197722,0.0151109235030844,0.0154560223426289,0.0103240027067779,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.005132019635851
33.583850724,15601,124808.0,0.0001703374580321,0.0150672697160925,0.0154079446321569,0.0103381624228811,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0050697822092758
33.998845249,15801,126408.0,0.0001681816228293,0.0150246010231336,0.0153609642687922,0.0103519204292053,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0050090438395868995
34.451493611,16001,128008.0,0.0001660795684487,0.0149828835495781,0.0153150426864756,0.0103652925560821,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.004949750130393499
34.866182056,16201,129608.0,0.000164029489131,0.0149420847819652,0.0152701437602273,0.0103782929216897,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0048918508385376
35.319267405,16401,131208.0,0.0001620293566179,0.0149021738573647,0.0152262325706006,0.0103909363886217,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0048352961819789
35.734939258,16601,132808.0,0.0001600774371218,0.0148631211761993,0.0151832760504431,0.010403235121412,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0047800409290311
36.188610624,16801,134408.0,0.0001581719830786,0.0148248985552714,0.0151412425214286,0.010412724315241,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.004728518206187599
36.605377302,17001,136008.0,0.000156311350805,0.0147874789814817,0.0151001016830918,0.0104189549664431,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.004681146716648699
37.061009468,17201,137608.0,0.0001544939922865,0.014750836675653,0.015059824660226,0.0104250442607936,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0046347803994324
37.477825433,17401,139208.0,0.0001527184068198,0.014714946916237,0.0150203837298768,0.0104309968970461,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.004589386832830699
37.932557893,17601,140808.0,0.0001509831577734,0.0146797860921379,0.0149817524076847,0.0104368174605165,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0045449349471682
38.349799145,17801,142408.0,0.0001492869281858,0.0146453315182261,0.0149439053745978,0.0104425106795983,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0045013946949994995
38.805298569,18001,144008.0,0.0001476283451023,0.0146115615352258,0.0149068182254305,0.0104480804299029,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0044587377955275995
39.22384767,18201,145608.0,0.00014600626125,0.0145784552869411,0.0148704678094411,0.0104535311683346,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.004416936641106499
39.680331568,18401,147208.0,0.0001444193873826,0.014545992856856,0.0148348316316214,0.0104588665231879,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.004375965108433501
40.099137355,18601,148808.0,0.0001428666735412,0.0145141550535238,0.0147998884006062,0.0104640903281331,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0043357980724731005
40.555852055,18801,150408.0,0.0001413469744981,0.0144829235070698,0.0147656174560662,0.0104692062624122,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.004296411193654001
40.975861139,19001,152008.0,0.0001398592619614,0.0144522805483331,0.014731999072256,0.0104742175096759,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.004257781562580101
41.433206035,19201,153608.0,0.0001384025636292,0.0144222091902835,0.0146990143175421,0.0104791276784469,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0042198866390951995
41.853535636,19401,155208.0,0.0001369758618484,0.0143926931410281,0.014666644864725,0.0104839396531922,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0041827052115328
42.311139618,19601,156808.0,0.0001355783109429,0.0143637166756897,0.0146348732975757,0.0104886566165159,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0041462166810598
42.734124427,19801,158408.0,0.0001342089608132,0.0143352647285398,0.0146036826501664,0.01049328150061,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0041104011495564
43.193625472,20001,160008.0,0.0001328670109898,0.0143073227441913,0.0145730567661709,0.0104978169387188,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0040752398274520995
43.615309831,20201,161608.0,0.0001315516306998,0.0142798767469811,0.0145429800083809,0.0105022658625119,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.004040714145869
44.074195821,20401,163208.0,0.0001302620300423,0.01425291325778,0.0145134373178648,0.0105066306388659,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.004006806678998899
44.496895467,20601,164808.0,0.0001289974814227,0.0142264192892991,0.0144844142521447,0.01051091387419,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0039735003779547
44.956386436,20801,166408.0,0.0001277572379373,0.0142003823345282,0.0144558968104029,0.0105151179818132,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.003940778828589701
45.379496801,21001,168008.0,0.0001265406202592,0.0141747903190823,0.0144278715596007,0.0105192451365648,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0039086264230359
45.802603575,21201,169608.0,0.0001253469572749,0.0141496316101907,0.0144003255247406,0.0105232977289633,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0038770277957773
46.263121123,21401,171208.0,0.0001241755997698,0.0141248949733378,0.0143732461728776,0.01052727776819,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.003845968404687601
46.686504068,21601,172808.0,0.0001230259336098,0.0141005695737211,0.0143466214409408,0.0105311873468133,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0038154340941275004
47.147919312,21801,174408.0,0.0001218973640337,0.0140766449409704,0.0143204396690379,0.0105350285182397,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.003785411150798201
47.572026435,22001,176008.0,0.000120789304283,0.0140531109733507,0.0142946895819168,0.01053880307857,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0037558865033468
48.03352278,22201,177608.0,0.0001197012156561,0.0140299579013082,0.0142693603326205,0.0105425129752347,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0037268473573858
48.457571189,22401,179208.0,0.0001186325525714,0.0140071762886254,0.0142444413937683,0.0105461599630647,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.003698281430703599
48.928807549,22601,180808.0,0.0001175827977415,0.0139847570165879,0.0142199226120711,0.010549745708415,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0036701769036561003
49.354409254,22801,182408.0,0.0001165514685781,0.0139626912547629,0.0141957941919193,0.0105532719678191,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.003642522224100199
49.817197957,23001,184008.0,0.0001155380627033,0.0139409704797511,0.0141720466051577,0.0105567402690732,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.003615306336084501
50.242401715,23201,185608.0,0.0001145421343513,0.0139195864281684,0.0141486706968711,0.0105601521717139,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0035885185251571996
50.705614945,23401,187208.0,0.0001135632307308,0.0138985311103097,0.0141256575717713,0.0105635092306275,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0035621483411438
51.131500468,23601,188808.0,0.0001126009087273,0.0138777967953529,0.0141029986128077,0.0105668128076424,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0035361858051653015
51.595280391,23801,190408.0,0.0001116547694313,0.0138573759835086,0.0140806855223714,0.0105700643573048,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0035106211650666012
52.021373274,24001,192008.0,0.0001107243911767,0.0138372614264872,0.0140587102088408,0.0105732652405807,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0034854449682601013
52.485766541,24201,193608.0,0.0001098093896234,0.0138174460903845,0.0140370648696314,0.0105764167032475,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0034606481663839
52.912738158,24401,195208.0,0.0001089093928782,0.0137979231601083,0.0140157419458647,0.0105795200828968,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0034362218629679
53.376842758,24601,196808.0,0.000108024021783,0.0137786860362359,0.013994734079802,0.0105825765731745,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0034121575066274994
53.803715438,24801,198408.0,0.0001071529339569,0.0137597283091974,0.0139740341771112,0.0105855873332364,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0033884468438747997
54.268399918,25001,200008.0,0.0001062957831435,0.0137410437709109,0.0139536353371981,0.0105885535727007,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0033650817644974
54.697077109,25201,201608.0,0.0001054522330484,0.0137226263963227,0.0139335308624196,0.0105914763544005,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0033420545080191013
55.163105326,25401,203208.0,0.0001046219697895,0.0137044703365022,0.0139137142760813,0.0105943567585376,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.003319357517543701
55.590957538,25601,204808.0,0.0001038046774733,0.0136865699195065,0.0138941792744532,0.010597195869219,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0032969834052341985
56.056269561,25801,206408.0,0.0001030000539666,0.0136689196352894,0.0138749197432226,0.010599994649284,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0032749250939385997
56.484725944,26001,208008.0,0.000102207810132,0.0136515141351863,0.0138559297554504,0.0106027540977222,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.003253175657728199
56.950848784,26201,209608.0,0.0001014276605755,0.0136343482243536,0.0138372035455046,0.0106054751874328,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0032317283580717993
57.379506863,26401,211208.0,0.0001006593292473,0.0136174168560159,0.0138187355145105,0.0106081587995964,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0032105767149141
57.845730482,26601,212808.0,9.990255212452436e-05,0.0136007151269392,0.0138005202311882,0.0106108058512336,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0031897143799546005
58.275166758,26801,214408.0,9.91570699971296e-05,0.0135842382706307,0.0137825524106249,0.0106134172213927,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.003169135189232201
58.741609482,27001,216008.0,9.842262909376058e-05,0.0135679816560581,0.0137648269142456,0.0106159937187465,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0031488331954990997
59.171065446,27201,217608.0,9.769898983235e-05,0.0135519407782635,0.0137473387579282,0.0106185361823401,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0031288025755881015
59.637689602,27401,219208.0,9.698591436361276e-05,0.01353611125691,0.0137300830856372,0.0106210454118889,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0031090376737482987
60.067584183,27601,220808.0,9.628317002631594e-05,0.0135204888336009,0.0137130551736535,0.0106235221491147,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0030895330245388
60.534392811,27801,222408.0,9.559053901755251e-05,0.0135050693616746,0.0136962504397097,0.0106259671618485,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0030702832778611994
60.965608209,28001,224008.0,9.490780176807204e-05,0.0134898488090036,0.0136796644125398,0.0106283811811049,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.003051283231434901
61.43253652,28201,225608.0,9.423474577038875e-05,0.0134748232518889,0.0136632927434297,0.0106307648867989,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0030325278566307994
61.863382894,28401,227208.0,9.35711717151516e-05,0.0134599888673911,0.0136471312108214,0.0106331189825383,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0030140122282831007
62.293350996,28601,228808.0,9.291687681567556e-05,0.0134453419372894,0.0136311756909207,0.0106354441386038,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0029957315523169003
62.761067211,28801,230408.0,9.227166705411088e-05,0.0134308788396867,0.013615422173795,0.0106377409785815,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0029776811952134993
63.191580425,29001,232008.0,9.163535885533038e-05,0.013416596044725,0.0135998667624356,0.0106400101478107,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0029598566146249
63.659595468,29201,233608.0,9.100776537072446e-05,0.0134024901174365,0.0135845056481779,0.0106422522624548,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.0029422533857231
64.089617635,29401,235208.0,9.03887089166987e-05,0.0133885577091022,0.0135693351269356,0.0106444678952456,dual_extrap,1_2GRFSmooth,GRFSmooth,Dual Extrap.,0.00292486723169
